Begrotingsjaar,Begrotings hoofdstuk,Verantwoordelijke minister,Naam Begroting,"Type Begroting (zie rbv voor definitie, KB voor II t/m IV, B voor begroting, F voor Fonds)","Begrotingsfase OWB=ontwerpbegroting/VB=vastgestelde begroting,1stesup stand, 2de sup stand, JV jaarverslag stand, SW slotwet stand)",Artikel nummer zoals in het witte stuk,% Juridisch verplicht,Omschrijving artikel,Type Artikel,Indicatie grote uitvoerende dienst op artikel. Zie rbv voor definitie,Programma of Apparaat,V/U/O (Verplichtingen/Uitgaven/Ontvangsten),Indicatie totaal regel J/N,Nr. onderverdeling zoals in de witte stukken,Beleidsmatige clustering,Financieel instrument/Apparaat,"Uitsplitsing fin.instrument cq apparaat zoals in b-tabel staat opm: vul de uitsplitsing aan met een regel overig fin.instrument, zie rbv 1.33d toelichting regel 4. Dit geldt ook voor apparaat",Nadere omschrijving zoals in b-tabel staat,Bedrag t-2,Bedrag t-1,Bedrag t,Bedrag t+1,Bedrag t+2,Bedrag t+3,Bedrag t+4,Naam_Begroting,Naam_artikel
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,21,85.0%,Duurzaamheid,Beleidsartikel,N,Programma,U,N,21U05,Duurzame productketens,Opdrachten,Opdrachten,,0,5281,12279,13351,8774,8677,6268,XII_Infrastructuur en Milieu,21_Duurzaamheid
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,21,n.v.t.,Duurzaamheid,Beleidsartikel,N,Programma,V,N,21U05,Duurzame productketens,Opdrachten,Opdrachten,,0,3720,11061,11691,8774,8677,6268,XII_Infrastructuur en Milieu,21_Duurzaamheid
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,21,85.0%,Duurzaamheid,Beleidsartikel,N,Programma,U,N,21U05,Duurzame productketens,Subsidies,Subsidies,,0,1456,520,520,520,520,520,XII_Infrastructuur en Milieu,21_Duurzaamheid
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,21,n.v.t.,Duurzaamheid,Beleidsartikel,N,Programma,V,N,21U05,Duurzame productketens,Subsidies,Subsidies,,0,1069,507,520,520,520,520,XII_Infrastructuur en Milieu,21_Duurzaamheid
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,21,85.0%,Duurzaamheid,Beleidsartikel,N,Programma,U,N,21U03,Ecosystemen en landbouw,Bijdragen aan agentschappen ,Bijdrage aan agentschappen,,504,0,0,0,0,0,0,XII_Infrastructuur en Milieu,21_Duurzaamheid
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,21,n.v.t.,Duurzaamheid,Beleidsartikel,N,Programma,V,N,21U03,Ecosystemen en landbouw,Bijdragen aan agentschappen ,Bijdrage aan agentschappen,,504,0,0,0,0,0,0,XII_Infrastructuur en Milieu,21_Duurzaamheid
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,21,85.0%,Duurzaamheid,Beleidsartikel,N,Programma,U,N,21U03,Ecosystemen en landbouw,Opdrachten,Opdrachten,,1274,0,0,0,0,0,0,XII_Infrastructuur en Milieu,21_Duurzaamheid
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,21,n.v.t.,Duurzaamheid,Beleidsartikel,N,Programma,V,N,21U03,Ecosystemen en landbouw,Opdrachten,Opdrachten,,339,0,0,0,0,0,0,XII_Infrastructuur en Milieu,21_Duurzaamheid
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,21,85.0%,Duurzaamheid,Beleidsartikel,N,Programma,U,N,21U03,Ecosystemen en landbouw,Subsidies,Subsidies,,934,0,0,0,0,0,0,XII_Infrastructuur en Milieu,21_Duurzaamheid
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,21,n.v.t.,Duurzaamheid,Beleidsartikel,N,Programma,V,N,21U03,Ecosystemen en landbouw,Subsidies,Subsidies,,1624,0,0,0,0,0,0,XII_Infrastructuur en Milieu,21_Duurzaamheid
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,21,85.0%,Duurzaamheid,Beleidsartikel,N,Programma,U,N,21U06,Natuurlijk kapitaal,Bijdragen aan agentschappen ,Bijdrage aan agentschappen,,0,1269,869,869,869,869,869,XII_Infrastructuur en Milieu,21_Duurzaamheid
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,21,n.v.t.,Duurzaamheid,Beleidsartikel,N,Programma,V,N,21U06,Natuurlijk kapitaal,Bijdragen aan agentschappen ,Bijdrage aan agentschappen,,0,1269,869,869,869,869,869,XII_Infrastructuur en Milieu,21_Duurzaamheid
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,21,85.0%,Duurzaamheid,Beleidsartikel,N,Programma,U,N,21U06,Natuurlijk kapitaal,Opdrachten,Opdrachten,,0,3903,2079,3357,3351,3339,3339,XII_Infrastructuur en Milieu,21_Duurzaamheid
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,21,n.v.t.,Duurzaamheid,Beleidsartikel,N,Programma,V,N,21U06,Natuurlijk kapitaal,Opdrachten,Opdrachten,,0,4897,2079,3357,3351,3339,3339,XII_Infrastructuur en Milieu,21_Duurzaamheid
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,21,85.0%,Duurzaamheid,Beleidsartikel,N,Programma,U,N,21U06,Natuurlijk kapitaal,Subsidies,Subsidies,,0,439,359,359,359,359,359,XII_Infrastructuur en Milieu,21_Duurzaamheid
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,21,n.v.t.,Duurzaamheid,Beleidsartikel,N,Programma,V,N,21U06,Natuurlijk kapitaal,Subsidies,Subsidies,,0,439,359,359,359,359,359,XII_Infrastructuur en Milieu,21_Duurzaamheid
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,21,n.v.t.,Duurzaamheid,Beleidsartikel,N,Programma,O,N,21o09,Ontvangsten,,Ontvangsten,,125,0,0,0,0,0,0,XII_Infrastructuur en Milieu,21_Duurzaamheid
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,21,85.0%,Duurzaamheid,Beleidsartikel,N,Programma,U,N,21u02,PM,Bijdragen aan agentschappen ,Bijdrage aan agentschappen,,370,0,0,0,0,0,0,XII_Infrastructuur en Milieu,21_Duurzaamheid
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,21,n.v.t.,Duurzaamheid,Beleidsartikel,N,Programma,V,N,21U02,PM,Bijdragen aan agentschappen ,Bijdrage aan agentschappen,,370,0,0,0,0,0,0,XII_Infrastructuur en Milieu,21_Duurzaamheid
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,21,85.0%,Duurzaamheid,Beleidsartikel,N,Programma,U,N,21u02,PM,Opdrachten,Opdrachten,,2469,0,0,0,0,0,0,XII_Infrastructuur en Milieu,21_Duurzaamheid
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,21,n.v.t.,Duurzaamheid,Beleidsartikel,N,Programma,V,N,21U02,PM,Opdrachten,Opdrachten,,1152,0,0,0,0,0,0,XII_Infrastructuur en Milieu,21_Duurzaamheid
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,22,94.0%,Externe veiligheid en risico's,Beleidsartikel,N,Programma,U,N,22U03,Externe veiligheid inrichten en transport,Bijdragen aan (inter)nationale organisaties ,Bijdrage aan internationale organisaties,,35,0,0,0,0,0,0,XII_Infrastructuur en Milieu,22_Externe veiligheid en risico's
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,22,n.v.t.,Externe veiligheid en risico's,Beleidsartikel,N,Programma,V,N,22U03,Externe veiligheid inrichten en transport,Bijdragen aan (inter)nationale organisaties ,Bijdrage aan internationale organisaties,,35,0,0,0,0,0,0,XII_Infrastructuur en Milieu,22_Externe veiligheid en risico's
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,22,94.0%,Externe veiligheid en risico's,Beleidsartikel,N,Programma,U,N,22U03,Externe veiligheid inrichten en transport,Bijdragen aan agentschappen ,Bijdrage aan agentschappen,,2438,3085,2762,2721,2626,2626,2158,XII_Infrastructuur en Milieu,22_Externe veiligheid en risico's
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,22,n.v.t.,Externe veiligheid en risico's,Beleidsartikel,N,Programma,V,N,22U03,Externe veiligheid inrichten en transport,Bijdragen aan agentschappen ,Bijdrage aan agentschappen,,2438,3085,2762,2721,2626,2626,2158,XII_Infrastructuur en Milieu,22_Externe veiligheid en risico's
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,22,94.0%,Externe veiligheid en risico's,Beleidsartikel,N,Programma,U,N,22U03,Externe veiligheid inrichten en transport,Bijdragen aan medeoverheden ,Bijdrage aan medeoverheden,,3870,638,0,4500,7000,21591,21583,XII_Infrastructuur en Milieu,22_Externe veiligheid en risico's
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,22,n.v.t.,Externe veiligheid en risico's,Beleidsartikel,N,Programma,V,N,22U03,Externe veiligheid inrichten en transport,Bijdragen aan medeoverheden ,Bijdrage aan medeoverheden,,2226,638,0,4500,7000,21906,21898,XII_Infrastructuur en Milieu,22_Externe veiligheid en risico's
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,22,94.0%,Externe veiligheid en risico's,Beleidsartikel,N,Programma,U,N,22U03,Externe veiligheid inrichten en transport,Inkomensoverdrachten ,Inkomensoverdracht,,0,0,3000,3000,3000,3000,3000,XII_Infrastructuur en Milieu,22_Externe veiligheid en risico's
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,22,n.v.t.,Externe veiligheid en risico's,Beleidsartikel,N,Programma,V,N,22U03,Externe veiligheid inrichten en transport,Inkomensoverdrachten ,Inkomensoverdracht,,0,0,3000,3000,3000,3000,3000,XII_Infrastructuur en Milieu,22_Externe veiligheid en risico's
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,22,94.0%,Externe veiligheid en risico's,Beleidsartikel,N,Programma,U,N,22U03,Externe veiligheid inrichten en transport,Opdrachten,Opdrachten,,4601,5979,24053,24410,26092,24134,32053,XII_Infrastructuur en Milieu,22_Externe veiligheid en risico's
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,22,n.v.t.,Externe veiligheid en risico's,Beleidsartikel,N,Programma,V,N,22U03,Externe veiligheid inrichten en transport,Opdrachten,Opdrachten,,9080,5541,23908,24491,27471,23659,31578,XII_Infrastructuur en Milieu,22_Externe veiligheid en risico's
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,22,94.0%,Externe veiligheid en risico's,Beleidsartikel,N,Programma,U,N,22U03,Externe veiligheid inrichten en transport,Subsidies,Subsidies,,4160,3415,524,490,490,290,290,XII_Infrastructuur en Milieu,22_Externe veiligheid en risico's
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,22,n.v.t.,Externe veiligheid en risico's,Beleidsartikel,N,Programma,V,N,22U03,Externe veiligheid inrichten en transport,Subsidies,Subsidies,,3524,3390,440,440,440,290,290,XII_Infrastructuur en Milieu,22_Externe veiligheid en risico's
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,22,n.v.t.,Externe veiligheid en risico's,Beleidsartikel,N,Programma,O,N,22O09,Ontvangsten,,Ontvangsten,,16919,2719,2719,800,250,250,250,XII_Infrastructuur en Milieu,22_Externe veiligheid en risico's
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,22,94.0%,Externe veiligheid en risico's,Beleidsartikel,N,Programma,U,N,22U01,Veiligheid chemische stoffen,Bijdragen aan (inter)nationale organisaties ,Bijdrage aan internationale organisaties,,299,20,0,20,0,0,380,XII_Infrastructuur en Milieu,22_Externe veiligheid en risico's
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,22,n.v.t.,Externe veiligheid en risico's,Beleidsartikel,N,Programma,V,N,22U01,Veiligheid chemische stoffen,Bijdragen aan (inter)nationale organisaties ,Bijdrage aan internationale organisaties,,260,20,0,20,0,0,380,XII_Infrastructuur en Milieu,22_Externe veiligheid en risico's
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,22,94.0%,Externe veiligheid en risico's,Beleidsartikel,N,Programma,U,N,22U01,Veiligheid chemische stoffen,Bijdragen aan agentschappen ,Bijdrage aan agentschappen,,779,881,645,554,500,500,462,XII_Infrastructuur en Milieu,22_Externe veiligheid en risico's
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,22,n.v.t.,Externe veiligheid en risico's,Beleidsartikel,N,Programma,V,N,22U01,Veiligheid chemische stoffen,Bijdragen aan agentschappen ,Bijdrage aan agentschappen,,779,881,645,554,500,500,462,XII_Infrastructuur en Milieu,22_Externe veiligheid en risico's
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,22,94.0%,Externe veiligheid en risico's,Beleidsartikel,N,Programma,U,N,22U01,Veiligheid chemische stoffen,Opdrachten,Opdrachten,,6510,6751,7483,7286,8088,9641,8868,XII_Infrastructuur en Milieu,22_Externe veiligheid en risico's
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,22,n.v.t.,Externe veiligheid en risico's,Beleidsartikel,N,Programma,V,N,22U01,Veiligheid chemische stoffen,Opdrachten,Opdrachten,,5302,5813,6348,7224,8068,9466,8693,XII_Infrastructuur en Milieu,22_Externe veiligheid en risico's
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,22,94.0%,Externe veiligheid en risico's,Beleidsartikel,N,Programma,U,N,22U01,Veiligheid chemische stoffen,Subsidies,Subsidies,,4882,2469,2469,670,0,0,0,XII_Infrastructuur en Milieu,22_Externe veiligheid en risico's
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,22,n.v.t.,Externe veiligheid en risico's,Beleidsartikel,N,Programma,V,N,22U01,Veiligheid chemische stoffen,Subsidies,Subsidies,,10170,100,100,100,0,0,0,XII_Infrastructuur en Milieu,22_Externe veiligheid en risico's
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,22,94.0%,Externe veiligheid en risico's,Beleidsartikel,N,Programma,U,N,22U02,Veiligheid GGO's,Bijdragen aan (inter)nationale organisaties ,Bijdrage aan internationale organisaties,,98,0,0,0,0,0,100,XII_Infrastructuur en Milieu,22_Externe veiligheid en risico's
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,22,n.v.t.,Externe veiligheid en risico's,Beleidsartikel,N,Programma,V,N,22U02,Veiligheid GGO's,Bijdragen aan (inter)nationale organisaties ,Bijdrage aan internationale organisaties,,96,0,0,0,0,0,100,XII_Infrastructuur en Milieu,22_Externe veiligheid en risico's
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,22,94.0%,Externe veiligheid en risico's,Beleidsartikel,N,Programma,U,N,22U02,Veiligheid GGO's,Opdrachten,Opdrachten,,1779,2016,2910,5002,3800,3000,3000,XII_Infrastructuur en Milieu,22_Externe veiligheid en risico's
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,22,n.v.t.,Externe veiligheid en risico's,Beleidsartikel,N,Programma,V,N,22U02,Veiligheid GGO's,Opdrachten,Opdrachten,,274,2400,5000,5000,3000,3000,3000,XII_Infrastructuur en Milieu,22_Externe veiligheid en risico's
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,23,100.0%,"Metereologie, seismologie en aardobservatie",Beleidsartikel,N,Programma,U,N,23U01,"Metereologie, seismologie en aardobservatie",Bijdragen aan (inter)nationale organisaties ,Bijdrage aan internationale organisaties,,959,867,867,867,867,867,867,XII_Infrastructuur en Milieu,"23_Metereologie, seismologie en aardobservatie"
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,23,n.v.t.,"Metereologie, seismologie en aardobservatie",Beleidsartikel,N,Programma,V,N,23U01,"Metereologie, seismologie en aardobservatie",Bijdragen aan (inter)nationale organisaties ,Bijdrage aan internationale organisaties,,0,1734,1734,0,1734,0,1734,XII_Infrastructuur en Milieu,"23_Metereologie, seismologie en aardobservatie"
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,23,100.0%,"Metereologie, seismologie en aardobservatie",Beleidsartikel,N,Programma,U,N,23U01,"Metereologie, seismologie en aardobservatie",Bijdragen aan agentschappen ,Bijdrage aan agentschappen,,25952,25204,22046,21243,20811,20395,20392,XII_Infrastructuur en Milieu,"23_Metereologie, seismologie en aardobservatie"
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,23,100.0%,"Metereologie, seismologie en aardobservatie",Beleidsartikel,N,Programma,U,N,23U02,"Metereologie, seismologie en aardobservatie",Bijdragen aan agentschappen ,Bijdrage aan agentschappen,,16090,10682,17001,19417,23408,15402,15400,XII_Infrastructuur en Milieu,"23_Metereologie, seismologie en aardobservatie"
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,23,n.v.t.,"Metereologie, seismologie en aardobservatie",Beleidsartikel,N,Programma,V,N,23U01,"Metereologie, seismologie en aardobservatie",Bijdragen aan agentschappen ,Bijdrage aan agentschappen,,25952,25204,22046,21243,20811,20395,20392,XII_Infrastructuur en Milieu,"23_Metereologie, seismologie en aardobservatie"
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,23,n.v.t.,"Metereologie, seismologie en aardobservatie",Beleidsartikel,N,Programma,V,N,23U02,"Metereologie, seismologie en aardobservatie",Bijdragen aan agentschappen ,Bijdrage aan agentschappen,,16090,10682,17001,19417,23408,15402,15400,XII_Infrastructuur en Milieu,"23_Metereologie, seismologie en aardobservatie"
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,24,100.0%,Handhaving en toezicht,Beleidsartikel,N,Programma,U,N,24U01,Handhaving en toezicht,Bijdragen aan agentschappen ,Bijdrage aan agentschappen,,130230,113770,110047,107471,104448,102169,102164,XII_Infrastructuur en Milieu,24_Handhaving en toezicht
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,24,n.v.t.,Handhaving en toezicht,Beleidsartikel,N,Programma,V,N,24U01,Handhaving en toezicht,Bijdragen aan agentschappen ,Bijdrage aan agentschappen,,130230,113770,110047,107471,104448,102169,102164,XII_Infrastructuur en Milieu,24_Handhaving en toezicht
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,25,100.0%,Brede doeluitkering,Beleidsartikel,N,Programma,U,N,25U01,Brede doeluitkering,Bijdragen aan medeoverheden ,Bijdrage aan medeoverheden,,2046018,1989794,1782405,1825530,1809209,1795339,1795236,XII_Infrastructuur en Milieu,25_Brede doeluitkering
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,25,n.v.t.,Brede doeluitkering,Beleidsartikel,N,Programma,V,N,25U01,Brede doeluitkering,Bijdragen aan medeoverheden ,Bijdrage aan medeoverheden,,2000820,1927101,1807451,1827084,1795684,1795117,1795499,XII_Infrastructuur en Milieu,25_Brede doeluitkering
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,26,n.v.t.,Bijdrage Investeringsfondsen,Beleidsartikel,N,Programma,U,N,26U01,Bijdrage Investeringsfondsen,Bijdragen aan andere begrotingen,Bijdrage aan andere begrotingshoofdstukken,,5722871,5842231,5329360,5606372,6040426,5594213,5742309,XII_Infrastructuur en Milieu,26_Bijdrage Investeringsfondsen
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,26,n.v.t.,Bijdrage Investeringsfondsen,Beleidsartikel,N,Programma,U,N,26U02,Bijdrage Investeringsfondsen,Bijdragen aan andere begrotingen,Bijdrage aan andere begrotingshoofdstukken,,973745,1074523,1124584,1064247,971113,883565,836177,XII_Infrastructuur en Milieu,26_Bijdrage Investeringsfondsen
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,26,n.v.t.,Bijdrage Investeringsfondsen,Beleidsartikel,N,Programma,V,N,26U01,Bijdrage Investeringsfondsen,Bijdragen aan andere begrotingen,Bijdrage aan andere begrotingshoofdstukken,,5722871,5842231,5329360,5606372,6040426,5594213,5742309,XII_Infrastructuur en Milieu,26_Bijdrage Investeringsfondsen
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,26,n.v.t.,Bijdrage Investeringsfondsen,Beleidsartikel,N,Programma,V,N,26U02,Bijdrage Investeringsfondsen,Bijdragen aan andere begrotingen,Bijdrage aan andere begrotingshoofdstukken,,973745,1074523,1124584,1064247,971113,883565,836177,XII_Infrastructuur en Milieu,26_Bijdrage Investeringsfondsen
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,97,n.v.t.,Algemeen departement,Niet-beleidsartikel,N,Programma,U,N,97U01,Algemeen departement,Bijdragen aan agentschappen ,Bijdrage aan agentschappen,,606,19007,16605,16607,16607,16607,16607,XII_Infrastructuur en Milieu,97_Algemeen departement
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,97,n.v.t.,Algemeen departement,Niet-beleidsartikel,N,Programma,V,N,97U01,Algemeen departement,Bijdragen aan agentschappen ,Bijdrage aan agentschappen,,606,19007,16605,16607,16607,16607,16607,XII_Infrastructuur en Milieu,97_Algemeen departement
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,97,n.v.t.,Algemeen departement,Niet-beleidsartikel,N,Programma,U,N,97U01,Algemeen departement,Bijdragen aan ZBO’s /RWT’s ,Bijdrage aan ZBO en RWT,,5377,5383,5377,5383,5381,5378,5378,XII_Infrastructuur en Milieu,97_Algemeen departement
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,97,n.v.t.,Algemeen departement,Niet-beleidsartikel,N,Programma,V,N,97U01,Algemeen departement,Bijdragen aan ZBO’s /RWT’s ,Bijdrage aan ZBO en RWT,,5377,5383,5377,5383,5381,5378,5378,XII_Infrastructuur en Milieu,97_Algemeen departement
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,97,n.v.t.,Algemeen departement,Niet-beleidsartikel,N,Programma,U,N,97U01,Algemeen departement,Opdrachten,Opdrachten,,18057,24952,23213,24591,22241,23528,22025,XII_Infrastructuur en Milieu,97_Algemeen departement
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,97,n.v.t.,Algemeen departement,Niet-beleidsartikel,N,Programma,V,N,97U01,Algemeen departement,Opdrachten,Opdrachten,,36136,24763,23186,24583,16339,16131,22026,XII_Infrastructuur en Milieu,97_Algemeen departement
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,97,n.v.t.,Algemeen departement,Niet-beleidsartikel,N,Programma,U,N,97U01,Algemeen departement,Subsidies,Subsidies,,1700,1650,250,250,250,250,0,XII_Infrastructuur en Milieu,97_Algemeen departement
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,97,n.v.t.,Algemeen departement,Niet-beleidsartikel,N,Programma,V,N,97U01,Algemeen departement,Subsidies,Subsidies,,0,1250,0,0,0,0,0,XII_Infrastructuur en Milieu,97_Algemeen departement
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,97,n.v.t.,Algemeen departement,Niet-beleidsartikel,N,Programma,O,N,97O09,Ontvangsten,,Ontvangsten,,4271,20122,3373,3373,3373,3373,3373,XII_Infrastructuur en Milieu,97_Algemeen departement
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,98,n.v.t.,Apparaatsuitgaven Kerndepartement,Niet-beleidsartikel,N,Apparaat,U,N,98U02,Materieel,Materiële uitgaven ,Waarvan overige materiële uitgaven,,19322,26146,30261,23107,15436,23095,24422,XII_Infrastructuur en Milieu,98_Apparaatsuitgaven Kerndepartement
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,98,n.v.t.,Apparaatsuitgaven Kerndepartement,Niet-beleidsartikel,N,Apparaat,U,N,98U02,Materieel,Materiële uitgaven ,Waarvan bijdrage aan SSO’s,,46859,36791,30495,46413,26330,25689,25689,XII_Infrastructuur en Milieu,98_Apparaatsuitgaven Kerndepartement
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,98,n.v.t.,Apparaatsuitgaven Kerndepartement,Niet-beleidsartikel,N,Apparaat,U,N,98U02,Materieel,Materiële uitgaven ,Waarvan ICT,,48548,36474,32065,31623,30933,30205,30205,XII_Infrastructuur en Milieu,98_Apparaatsuitgaven Kerndepartement
2015,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,98,n.v.t.,Apparaatsuitgaven Kerndepartement,Niet-beleidsartikel,N,Apparaat,V,N,98U02,Materieel,Materiële uitgaven ,Waarvan overige materiële uitgaven,,19439,24535,30207,23123,15492,24313,23818,XII_Infrastructuur en Milieu,98_Apparaatsuitgaven Kerndepartement
