Begrotingsjaar,Begrotings hoofdstuk,Verantwoordelijke minister,Naam Begroting,"Type Begroting (zie rbv voor definitie, K voor de Koning, KB voor I t/m IV, B voor begroting, F voor Fonds)","Begrotingsfase OWB=ontwerpbegroting/VB=vastgestelde begroting,1stesup stand, 2de sup stand, JV jaarverslag stand, SW slotwet stand)",Artikel nummer zoals in het witte stuk,% Juridisch verplicht,Omschrijving artikel,Type Artikel,Indicatie grote uitvoerende dienst op artikel. Zie rbv voor definitie,Programma of Apparaat,V/U/O (Verplichtingen/Uitgaven/Ontvangsten),Indicatie totaal regel J/N,Nr. onderverdeling zoals in de witte stukken,Beleidsmatige clustering,Financieel instrument/Apparaat,"Uitsplitsing fin.instrument cq apparaat zoals in b-tabel staat opm: vul de uitsplitsing aan met een regel overig fin.instrument, zie rbv 1.33d toelichting regel 4. Dit geldt ook voor apparaat",Nadere omschrijving zoals in b-tabel staat,Bedrag t-2,Bedrag t-1,Bedrag t,Bedrag t+1,Bedrag t+2,Bedrag t+3,Bedrag t+4,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,J,1.1,"Versterkt internationaal handelssysteem, met aandacht voor Maatschappelijk  Verantwoord Ondernemen",,,,"9,707","13,494","10,695","11,222","11,222","11,222","11,222",,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,J,1.1,"Versterkt internationaal handelssysteem, met aandacht voor Maatschappelijk  Verantwoord Ondernemen",Bijdrage (inter)nationale organisaties,,,,,,,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,N,1.1,"Versterkt internationaal handelssysteem, met aandacht voor Maatschappelijk  Verantwoord Ondernemen",Bijdrage (inter)nationale organisaties,Contributies internationaal ondernemen,,,"5,670","5,670",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,N,1.1,"Versterkt internationaal handelssysteem, met aandacht voor Maatschappelijk  Verantwoord Ondernemen",Bijdrage (inter)nationale organisaties,Maatschappelijk verantwoord ondernemen,,,"5,085","2,306",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,J,1.1,"Versterkt internationaal handelssysteem, met aandacht voor Maatschappelijk  Verantwoord Ondernemen",Opdrachten,,,,,,,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,N,1.1,"Versterkt internationaal handelssysteem, met aandacht voor Maatschappelijk  Verantwoord Ondernemen",Opdrachten,waarvan beleidsondersteuning internationaal ondernemen,,,"2,489","2,719",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,J,1.2,Versterkte Nederlandse Handels- en Investeringspositie en economische naamsbekendheid,,,,"59,446","71,589","70,599","62,433","61,263","61,263","61,263",,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,J,1.2,Versterkte Nederlandse Handels- en Investeringspositie en economische naamsbekendheid,Subsidies,,,,,,,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,N,1.2,Versterkte Nederlandse Handels- en Investeringspositie en economische naamsbekendheid,Subsidies,Starters International Business (SIB)/ Programma Strategische Beurzen,,,"4,940","5,940",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,N,1.2,Versterkte Nederlandse Handels- en Investeringspositie en economische naamsbekendheid,Subsidies,Partners for International Business (PIB),,,"8,400","11,732",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,N,1.2,Versterkte Nederlandse Handels- en Investeringspositie en economische naamsbekendheid,Subsidies,"Financieringsfaciliteit/Demontratieprojecten, haalbaarheidsstudies en investeringsstudies (DHI)",,,"15,000","15,000",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,N,1.2,Versterkte Nederlandse Handels- en Investeringspositie en economische naamsbekendheid,Subsidies,Package4growth non-ODA,,,730,,,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,N,1.2,Versterkte Nederlandse Handels- en Investeringspositie en economische naamsbekendheid,Subsidies,Overig Programmatische Aanpak,,,"3,104","2,500",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,N,1.2,Versterkte Nederlandse Handels- en Investeringspositie en economische naamsbekendheid,Subsidies,PSO/2g@there,,,"3,576","2,500",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,J,1.2,Versterkte Nederlandse Handels- en Investeringspositie en economische naamsbekendheid,Leningen,,,,,,,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,N,1.2,Versterkte Nederlandse Handels- en Investeringspositie en economische naamsbekendheid,Leningen,Finance for International Business (FIB),,,"3,965","1,000",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,J,1.2,Versterkte Nederlandse Handels- en Investeringspositie en economische naamsbekendheid,Bijdragen aan agentschappen,,,,,,,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,N,1.2,Versterkte Nederlandse Handels- en Investeringspositie en economische naamsbekendheid,Bijdragen aan agentschappen,Rijksdienst voor Ondernemend Nederland,,,"26,072","26,000",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,N,1.2,Versterkte Nederlandse Handels- en Investeringspositie en economische naamsbekendheid,Bijdragen aan agentschappen,Versterking economische functie (NBSO's via RVO),,,"5,927","5,927",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,J,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,,,,"240,420","283,742","350,893","365,818","353,968","353,968","353,968",,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,J,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Bijdragenovereenkomst,,,,,,,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,J,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Subsidies,,,,,,,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Subsidies,Transitiefaciliteit,,,"2,080",500,,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Subsidies,Marktontwikkeling in het kader van private sector development,,,"41,759","53,890",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Subsidies,Wet en regelgeving,,,"11,070","9,070",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Subsidies,Financiele sectorontwikkeling,,,"19,572","27,961",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Subsidies,versterking privaat ondernemerschap,,,"60,431","67,284",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Subsidies,Infrastructuurontwikkeling,,,"69,658","99,803",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Subsidies,Samenwerking bedrijfsleven en PPP's,,,"13,645","7,400",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Subsidies,Bedrijfsleveninstrumentarium,,,"6,382","6,382",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Subsidies,Technische assistentie DGGF,,,"10,300","11,900",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,J,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Bijdragen (inter)nationale organisaties,,,,,,,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Bijdragen (inter)nationale organisaties,International Labour Organization,,,"5,217","5,217",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Bijdragen (inter)nationale organisaties,Partnershipprogramma ILO,,,"5,000","5,000",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Bijdragen (inter)nationale organisaties,International Finance Corporation,,,"2,628","2,628",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Bijdragen (inter)nationale organisaties,Landenprogramma's ondernemingsklimaat,,,"15,342","13,700",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Bijdragen (inter)nationale organisaties,Bedrijfsmatige technische bijstand,,,"1,709","1,709",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,J,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Bijdragen aan agentschappen,,,,,,,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Bijdragen aan agentschappen,Rijksdienst voor Ondernemend Nederland,,,"20,000","35,000",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,J,1.4,"Dutch Good Growth Fund : intensivering van ontwikkelingsrelevante investeringen in en handel met ontwikkelingslanden door het Nederlandse en het lokale bedrijfsleven, met de focus op het MKB  en bij uitzondering en onder condities grootbedrijf",Subsidies/Leningen/Garanties,,,"81,839","150,000","150,000","318,161",,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,beleidsartikel ,N,Programma,U,J,1.4,"Dutch Good Growth Fund : intensivering van ontwikkelingsrelevante investeringen in en handel met ontwikkelingslanden door het Nederlandse en het lokale bedrijfsleven, met de focus op het MKB  en bij uitzondering en onder condities grootbedrijf",Subsidies/Leningen/Garanties,programma's Dutch Good Growth Fund,,,"150,000","150,000",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Ontvangsten,beleidsartikel ,N,Programma,O,J,,Ontvangsten,,,,"5,132","12,267","23,463","20,685","1,815","1,815","1,815",,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Ontvangsten,beleidsartikel ,N,Programma,O,N,1.10,Versterkt internationaal handelssysteem met aandacht voor Maatschappelijk Verantwoord Ondernemen,,,,"5,132","12,267","23,463","20,685","1,815","1,815","1,815",,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,V,J,,,,,,"209,298","722,755","439,033","298,290","349,264","344,264","344,264",,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,78%,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,J,,,,,,"548,937","561,867","632,320","665,742","680,742","685,742","685,742",,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,J,2.1,Toename van voedselzekerheid,,,,"295,483","303,795","328,795","348,795","358,795","363,795","363,795",,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,J,2.1,Toename van voedselzekerheid,Subsidies,,,,,,,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,N,2.1,Toename van voedselzekerheid,Subsidies,Internationaal onderwijsprogramma,,,"32,700","32,700",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,N,2.1,Toename van voedselzekerheid,Subsidies,Duurzame voedselproductie,,,"59,456","73,500",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,N,2.1,Toename van voedselzekerheid,Subsidies,Marktontwikkeling in het kader voedselzekerheid,,,"33,000","40,656",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,N,2.1,Toename van voedselzekerheid,Subsidies,Voeding,,,"17,200","17,000",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,J,2.1,Toename van voedselzekerheid,Bijdragen (inter) nationale organisaties,,,,,,,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,N,2.1,Toename van voedselzekerheid,Bijdragen (inter) nationale organisaties,Partnerschapsprogramma FAO,,,"2,500","2,500",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,N,2.1,Toename van voedselzekerheid,Bijdragen (inter) nationale organisaties,versterking ruraal ondernemersklimaat,,,"15,000","20,596",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,N,2.1,Toename van voedselzekerheid,Bijdragen (inter) nationale organisaties,Landenprogramma's voedselzekerheid,,,"143,393","141,843",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,J,2.2,"Verbeterd waterbeheer, drinkwater en sanitatie",,,,"156,794","173,157","188,157","193,157","193,157","193,157","193,157",,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,N,2.2,"Verbeterd waterbeheer, drinkwater en sanitatie",Bijdragen (inter) nationale organisaties,Landenprogramma's integraal waterbeheer,,,"59,295","61,233",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,N,2.2,"Verbeterd waterbeheer, drinkwater en sanitatie",Bijdragen (inter) nationale organisaties,Landenprogramma's drinkwater en sanitatie,,,"51,350","51,691",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,J,2.2,"Verbeterd waterbeheer, drinkwater en sanitatie",Subsidies,,,,,,,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,N,2.2,"Verbeterd waterbeheer, drinkwater en sanitatie",Bijdragen (inter) nationale organisaties,Wereldbank,,,"10,000","10,000",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,N,2.2,"Verbeterd waterbeheer, drinkwater en sanitatie",Subsidies,Integraal waterbeheer,,,"19,937","28,123",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,N,2.2,"Verbeterd waterbeheer, drinkwater en sanitatie",Subsidies,Drinkwater en sanitatie,,,"32,460","37,110",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,J,2.3,"Duurzaam gebruik natuurlijke hulpbronnen, tegengaan van klimaatverandering en vergrote weerbaarheid van de bevolking tegen onafwendbare klimaatverandering",,,,"96,660","84,915","115,368","123,790","128,790","128,790","128,790",,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,J,2.3,"Duurzaam gebruik natuurlijke hulpbronnen, tegengaan van klimaatverandering en vergrote weerbaarheid van de bevolking tegen onafwendbare klimaatverandering",Subsidies,,,,,,,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,N,2.3,"Duurzaam gebruik natuurlijke hulpbronnen, tegengaan van klimaatverandering en vergrote weerbaarheid van de bevolking tegen onafwendbare klimaatverandering",Subsidies,Hernieuwbare energie,,,"25,000","30,000",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,N,2.3,"Duurzaam gebruik natuurlijke hulpbronnen, tegengaan van klimaatverandering en vergrote weerbaarheid van de bevolking tegen onafwendbare klimaatverandering",Subsidies,Algemeen klimaatbeleid,,,"22,914","39,744",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,J,2.3,"Duurzaam gebruik natuurlijke hulpbronnen, tegengaan van klimaatverandering en vergrote weerbaarheid van de bevolking tegen onafwendbare klimaatverandering",Bijdragen (inter) nationale organisaties,,,,,,,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,N,2.3,"Duurzaam gebruik natuurlijke hulpbronnen, tegengaan van klimaatverandering en vergrote weerbaarheid van de bevolking tegen onafwendbare klimaatverandering",Bijdragen (inter) nationale organisaties,Algemene vrijwillige en verplichte bijdragen,,,"9,292","14,240",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,N,2.3,"Duurzaam gebruik natuurlijke hulpbronnen, tegengaan van klimaatverandering en vergrote weerbaarheid van de bevolking tegen onafwendbare klimaatverandering",Bijdragen (inter) nationale organisaties,GEF,,,,"10,000",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,N,2.3,"Duurzaam gebruik natuurlijke hulpbronnen, tegengaan van klimaatverandering en vergrote weerbaarheid van de bevolking tegen onafwendbare klimaatverandering",Bijdragen (inter) nationale organisaties,UNEP,,,"7,142","7,142",,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,N,2.3,"Duurzaam gebruik natuurlijke hulpbronnen, tegengaan van klimaatverandering en vergrote weerbaarheid van de bevolking tegen onafwendbare klimaatverandering",Bijdragen (inter) nationale organisaties,Contributie IZA/IZT,,,357,357,,,,,,
2016,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",beleidsartikel ,N,Programma,U,N,2.3,"Duurzaam gebruik natuurlijke hulpbronnen, tegengaan van klimaatverandering en vergrote weerbaarheid van de bevolking tegen onafwendbare klimaatverandering",Bijdragen (inter) nationale organisaties,Landenprogramma's klimaatbeleid,,,"19,601","3,885",,,,,,
