Begrotingsjaar,Begroting,Verantwoordelijke minister,Naam Begroting,"Type Begroting (zie rbv voor definitie, KB voor II t/m IV, B voor begroting, F voor Fonds)","Begrotingsfase OWB=ontwerpbegroting/VB=vastgestelde begroting,1stesup stand, 2de sup stand, JV jaarverslag stand, SW slotwet stand)",Artikel nummer zoals in het witte stuk,% Juridisch verplicht,Omschrijving artikel,Type Artikel,Indicatie grote uitvoerende dienst op artikel.,"Programma, apparaat en nominaal en onvoorzien",V/U/O (Verplichtingen/Uitgaven/Ontvangsten),Indicatie totaal regel Ja/Nee,Nr. onderverdeling zoals in de witte stukken,Beleidsmatige clustering,Financieel instrument/Apparaat,"Uitsplitsing fin.instrument cq apparaat zoals in b-tabel staat opm: vul de uitsplitsing aan met een regel overig fin.instrument,",Nadere omschrijving zoals in b-tabel staat,Bedrag t-2,Bedrag t-1,Bedrag t,Bedrag t+1,Bedrag t+2,Bedrag t+3,Bedrag t+4,
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,3,,Kwaliteit Rijksdienst,Beleidsartikel,N,Programma,U,N,1,Kwaliteit Rijksdienst,Subsidies,Fysieke Werkomgeving Rijk,,180,200,200,200,200,0,0,
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,3,,Kwaliteit Rijksdienst,Beleidsartikel,N,Programma,U,N,1,Kwaliteit Rijksdienst,Subsidies,Subsidie A&O-fonds,,"3,400","3,400","3,400","3,400","3,400",0,0,
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,3,,Kwaliteit Rijksdienst,Beleidsartikel,N,Programma,U,N,1,Kwaliteit Rijksdienst,Subsidies,Subsidie Qiy,,100,0,0,0,0,0,0,
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,3,,Kwaliteit Rijksdienst,Beleidsartikel,N,Programma,U,J,1,Kwaliteit Rijksdienst,Opdrachten,,,"11,556","10,706","7,669","7,455","8,090","8,290","8,396",
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,3,,Kwaliteit Rijksdienst,Beleidsartikel,N,Programma,U,N,1,Kwaliteit Rijksdienst,Opdrachten,Bedrijfsvoering Rijk,,"11,556","10,706","7,669","7,455","8,090","8,290","8,396",
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,3,,Kwaliteit Rijksdienst,Beleidsartikel,N,Programma,U,J,1,Kwaliteit Rijksdienst,Bijdrage aan agentschappen,,,"14,012","9,215","6,965","5,076","5,076","5,076","5,076",
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,3,,Kwaliteit Rijksdienst,Beleidsartikel,N,Programma,U,N,1,Kwaliteit Rijksdienst,Bijdrage aan agentschappen,Agentschap Logius,,0,"1,660","1,560",0,0,0,0,
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,3,,Kwaliteit Rijksdienst,Beleidsartikel,N,Programma,U,N,1,Kwaliteit Rijksdienst,Bijdrage aan agentschappen,Agentschap UBR,,"2,750",0,0,0,0,0,0,
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,3,,Kwaliteit Rijksdienst,Beleidsartikel,N,Programma,U,N,1,Kwaliteit Rijksdienst,Bijdrage aan agentschappen,Arbeidsmarkt Communicatie (UBR),,"6,013","5,755","5,405","5,076","5,076","5,076","5,076",
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,3,,Kwaliteit Rijksdienst,Beleidsartikel,N,Programma,U,N,1,Kwaliteit Rijksdienst,Bijdrage aan agentschappen,Bedrijfsvoerings Rijk,,699,0,0,0,0,0,0,
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,3,,Kwaliteit Rijksdienst,Beleidsartikel,N,Programma,U,N,1,Kwaliteit Rijksdienst,Bijdrage aan agentschappen,Eigenaarsbijdrage FMHaaglanden,,"4,550","1,000",0,0,0,0,0,
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,3,,Kwaliteit Rijksdienst,Beleidsartikel,N,Programma,U,N,1,Kwaliteit Rijksdienst,Bijdrage aan agentschappen,Eigenaarsbijdrage UBR,,0,800,0,0,0,0,0,
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,3,,Kwaliteit Rijksdienst,Beleidsartikel,N,Programma,U,J,1,Kwaliteit Rijksdienst,Bijdragen aan andere begrotingshoofdstukken,,,70,0,0,0,0,0,0,
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,3,,Kwaliteit Rijksdienst,Beleidsartikel,N,Programma,U,N,1,Kwaliteit Rijksdienst,Bijdragen aan andere begrotingshoofdstukken,Bedrijfsvoering Rijk,,70,0,0,0,0,0,0,
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,3,,Kwaliteit Rijksdienst,Beleidsartikel,N,Programma,O,J,,,,,,"1,334","9,289",0,0,0,0,0,
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,6,,Uitvoering Rijksvastgoedbeleid,Beleidsartikel,N,Programma,V,J,,,,,,"221,781","166,749","125,453","129,326","131,335","135,050","135,445",
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,6,93%,Uitvoering Rijksvastgoedbeleid,Beleidsartikel,N,Programma,U,J,,,,,,"220,862","166,749","125,453","129,326","131,335","135,050","135,445",
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,6,,Uitvoering Rijksvastgoedbeleid,Beleidsartikel,N,Programma,U,J,1,Een doelmatige uitvoeringspraktijk van de Rijkshuisvesting,,,,"118,385","68,184","44,678","49,122","51,288","55,170","55,565",
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,6,,Uitvoering Rijksvastgoedbeleid,Beleidsartikel,N,Programma,U,J,1,Een doelmatige uitvoeringspraktijk van de Rijkshuisvesting,Bijdrage aan agentschappen,,,"118,385","68,184","44,678","49,122","51,288","55,170","55,565",
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,6,,Uitvoering Rijksvastgoedbeleid,Beleidsartikel,N,Programma,U,N,1,Een doelmatige uitvoeringspraktijk van de Rijkshuisvesting,Bijdrage aan agentschappen,"Bijdrage voor huisv Koninklijkhuis, HoCoSta's en AZ (RVB)",,"36,507","53,226","33,279","37,421","40,176","44,058","44,453",
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,6,,Uitvoering Rijksvastgoedbeleid,Beleidsartikel,N,Programma,U,N,1,Een doelmatige uitvoeringspraktijk van de Rijkshuisvesting,Bijdrage aan agentschappen,waarvan:,,,,,,,,,
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,6,,Uitvoering Rijksvastgoedbeleid,beleidsartikel,N,Programma,U,N,1,Een doelmatige uitvoeringspraktijk van de Rijkshuisvesting,Bijdragen aan agentschappen,"begroting I, de Koning",,0,0,"15,173","15,179","15,164","15,151","14,982",
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,6,,Uitvoering Rijksvastgoedbeleid,beleidsartikel,N,Programma,U,N,1,Een doelmatige uitvoeringspraktijk van de Rijkshuisvesting,Bijdragen aan agentschappen,"begroting IIA, Tweede Kamer en Eerste Kamer",,0,0,"6,282","6,782","6,865","6,902","7,000",
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,6,,Uitvoering Rijksvastgoedbeleid,beleidsartikel,N,Programma,U,N,1,Een doelmatige uitvoeringspraktijk van de Rijkshuisvesting,Bijdragen aan agentschappen,"begroting IIB, Overige Hoge College's van Staat",,0,0,"8,246","8,537","8,919","9,370","9,966",
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,6,,Uitvoering Rijksvastgoedbeleid,beleidsartikel,N,Programma,U,N,1,Een doelmatige uitvoeringspraktijk van de Rijkshuisvesting,Bijdragen aan agentschappen,"begroting III, Ministerie van AZ",,0,0,"2,643","2,822","2,841","2,847","2,871",
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,6,,Uitvoering Rijksvastgoedbeleid,Beleidsartikel,N,Programma,U,N,1,Een doelmatige uitvoeringspraktijk van de Rijkshuisvesting,Bijdrage aan agentschappen,Bijdrage voor monumenten (RVB),,"73,224","7,061","5,229","5,529","5,379","5,378","5,378",
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,6,,Uitvoering Rijksvastgoedbeleid,Beleidsartikel,N,Programma,U,N,1,Een doelmatige uitvoeringspraktijk van de Rijkshuisvesting,Bijdrage aan agentschappen,Bijdrage voor rijkshuisvesting (RVB),,"8,654","7,897","6,170","6,172","5,733","5,734","5,734",
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,6,,Uitvoering Rijksvastgoedbeleid,Beleidsartikel,N,Programma,U,J,2,Beheer materiele activa,,,,"102,477","98,565","80,775","80,204","80,047","79,880","79,880",
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,6,,Uitvoering Rijksvastgoedbeleid,Beleidsartikel,N,Programma,U,J,2,Beheer materiele activa,Opdrachten,,,"17,316","16,251","4,711","4,711","4,510","4,510","4,510",
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,6,,Uitvoering Rijksvastgoedbeleid,Beleidsartikel,N,Programma,U,N,2,Beheer materiele activa,Opdrachten,Beheer en plankosten,,"17,316","16,251","4,711","4,711","4,510","4,510","4,510",
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,6,,Uitvoering Rijksvastgoedbeleid,Beleidsartikel,N,Programma,U,J,2,Beheer materiele activa,Bekostiging,,,"63,726","61,556","61,525","61,471","61,515","61,516","61,516",
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,6,,Uitvoering Rijksvastgoedbeleid,Beleidsartikel,N,Programma,U,N,2,Beheer materiele activa,Bekostiging,Zakelijke lasten,,"63,726","61,556","61,525","61,471","61,515","61,516","61,516",
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,6,,Uitvoering Rijksvastgoedbeleid,Beleidsartikel,N,Programma,U,J,2,Beheer materiele activa,Bijdrage aan agentschappen,,,"21,435","20,758","14,539","14,022","14,022","13,854","13,854",
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,6,,Uitvoering Rijksvastgoedbeleid,Beleidsartikel,N,Programma,U,N,2,Beheer materiele activa,Bijdrage aan agentschappen,Bijdrage RVOB,,"21,435","20,758","14,539","14,022","14,022","13,854","13,854",
2017,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,6,,Uitvoering Rijksvastgoedbeleid,Beleidsartikel,N,Programma,O,J,,,,,,"161,904","363,191","138,734","138,734","138,584","138,584","138,584",
2017,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,,Gemeentefonds,Beleidsartikel,N,Programma,V,J,,,,,,,"27,831,345","26,866,273","26,690,428","26,566,481","26,410,924","26,350,813",
2017,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,100%,Gemeentefonds,Beleidsartikel,N,Programma,U,J,,,,,,,"27,871,967","26,866,273","26,690,428","26,566,481","26,410,924","26,350,813",
2017,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,,Gemeentefonds,Beleidsartikel,N,Programma,U,J,,,Opdrachten,Kosten Financiële-verhoudingswet,,,"2,711","1,961","1,961","1,961","1,961","1,961",
2017,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,,Gemeentefonds,Beleidsartikel,N,Programma,U,J,,,Bijdrage aan ZBO's/RWT's,Kosten Waarderingskamer,,,"2,104","2,307","2,307","2,307","2,307","2,307",
2017,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,,Gemeentefonds,Beleidsartikel,N,Programma,U,J,,,Bijdragen (inter)nationale organisaties,,,,"79,025","87,591","20,403","20,403","20,403","20,403",
2017,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,,Gemeentefonds,Beleidsartikel,N,Programma,U,N,,,Bijdragen (inter)nationale organisaties,Budget A+O-fonds,,,"6,610","6,640","6,640","6,640","6,640","6,640",
2017,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,,Gemeentefonds,Beleidsartikel,N,Programma,U,N,,,Bijdragen (inter)nationale organisaties,Bijdrage aan VNG,,,"64,951","73,487","6,299","6,299","6,299","6,299",
2017,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,,Gemeentefonds,Beleidsartikel,N,Programma,U,N,,,Bijdragen (inter)nationale organisaties,Bijdrage aan KING,,,"7,464","7,464","7,464","7,464","7,464","7,464",
2017,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,,Gemeentefonds,Beleidsartikel,N,Programma,U,J,,,Bijdrage aan mede-overheden,,,,"27,788,127","26,774,414","26,665,757","26,541,810","26,386,253","26,326,142",
2017,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,,Gemeentefonds,Beleidsartikel,N,Programma,U,N,,,Bijdrage aan mede-overheden,Algemene uitkering ca en de aanvullende uitkeringen,,,"15,407,839","15,076,362","15,248,303","15,197,106","15,128,234","15,049,394",
2017,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,,Gemeentefonds,Beleidsartikel,N,Programma,U,N,,,Bijdrage aan mede-overheden,Integratie-uitkeringen overig,,,"1,207,878","1,285,219","1,289,642","1,289,723","1,300,142","1,350,921",
2017,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,,Gemeentefonds,Beleidsartikel,N,Programma,U,N,,,Bijdrage aan mede-overheden,Decentralisatie-uitkeringen,,,"1,156,955","905,599","674,245","685,671","696,342","625,711",
2017,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,,Gemeentefonds,Beleidsartikel,N,Programma,U,N,,,Bijdrage aan mede-overheden,Integratie-uitkeringen sociaal domein,,,"10,015,455","9,507,234","9,453,567","9,369,310","9,261,535","9,300,116",
2017,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,,Gemeentefonds,Beleidsartikel,N,Programma,O,J,,,,,,,"27,871,967","26,866,273","26,690,428","26,566,481","26,410,924","26,350,813",
2017,C,R.H.A. Plasterk,Provinciefonds,F,OWB,1,,Provinciefonds,Beleidsartikel,N,Programma,V,J,,,,,,,"2,376,282","2,166,095","1,999,092","1,991,687","1,985,171","1,910,615",
2017,C,R.H.A. Plasterk,Provinciefonds,F,OWB,1,100%,Provinciefonds,Beleidsartikel,N,Programma,U,J,,,,,,,"2,376,134","2,166,095","1,999,092","1,991,687","1,985,171","1,910,615",
2017,C,R.H.A. Plasterk,Provinciefonds,F,OWB,1,,Provinciefonds,Beleidsartikel,N,Programma,U,J,,,Opdrachten,Kosten Financiële-verhoudingswet,,,100,100,100,100,100,100,
2017,C,R.H.A. Plasterk,Provinciefonds,F,OWB,1,,Provinciefonds,Beleidsartikel,N,Programma,U,J,,,Bijdrage aan mede-overheden,,,,"2,376,034","2,165,995","1,998,992","1,991,587","1,985,071","1,910,515",
2017,C,R.H.A. Plasterk,Provinciefonds,F,OWB,1,,Provinciefonds,Beleidsartikel,N,Programma,U,N,,,Bijdrage aan mede-overheden,Algemene uitkering ca en de aanvullende uitkeringen,,,"194,247","178,881","574,469","569,604","564,610","559,610",
2017,C,R.H.A. Plasterk,Provinciefonds,F,OWB,1,,Provinciefonds,Beleidsartikel,N,Programma,U,N,,,Bijdrage aan mede-overheden,Integratie-uitkeringen,,,0,0,0,0,0,0,
2017,C,R.H.A. Plasterk,Provinciefonds,F,OWB,1,,Provinciefonds,Beleidsartikel,N,Programma,U,N,,,Bijdrage aan mede-overheden,Decentralisatie-uitkeringen,,,"2,181,787","1,987,114","1,424,523","1,421,983","1,420,461","1,350,905",
2017,C,R.H.A. Plasterk,Provinciefonds,F,OWB,1,,Provinciefonds,Beleidsartikel,N,Programma,O,J,,,,,,,"2,376,134","2,166,095","1,999,092","1,991,687","1,985,171","1,910,615",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,1,,Arbeidsmarkt,Beleidsartikel,N,Programma,V,J,,,Verplichtingen,,,"15,444","22,858","16,192","19,819","20,349","20,469","20,469",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,1,,Arbeidsmarkt,Beleidsartikel,N,Programma,U,J,,,Uitgaven,,,"17,487","22,758","15,992","20,819","20,349","20,469","20,469",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,1,90.40%,Arbeidsmarkt,Beleidsartikel,N,Programma,U,N,,,,,,,,,,,,,
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,1,,Arbeidsmarkt,Beleidsartikel,N,Programma,U,J,,,Inkomensoverdrachten,,,0,"6,580",320,0,0,0,0,
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,1,,Arbeidsmarkt,Beleidsartikel,N,Programma,U,N,,,Inkomensoverdrachten,Vakantiedagen,,0,"6,580",320,0,0,0,0,
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,1,,Arbeidsmarkt,Beleidsartikel,N,Programma,U,J,,,SUBSIDIES,,,"3,558","2,938","3,009","2,920","2,225","2,345","2,345",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,1,,Arbeidsmarkt,Beleidsartikel,N,Programma,U,N,,,SUBSIDIES,SUBSIDIES,,"3,558","2,938","3,009","2,920","2,225","2,345","2,345",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,1,,Arbeidsmarkt,Beleidsartikel,N,Programma,U,J,,,OPDRACHTEN,,,"13,737","9,212","7,843","9,379","9,604","9,604","9,604",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,1,,Arbeidsmarkt,Beleidsartikel,N,Programma,U,N,,,OPDRACHTEN,OPDRACHTEN,,"13,737","9,212","7,843","9,379","9,604","9,604","9,604",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,1,,Arbeidsmarkt,Beleidsartikel,N,Programma,U,J,,,BEKOSTIGING,,,192,203,203,203,203,203,203,
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,1,,Arbeidsmarkt,Beleidsartikel,N,Programma,U,N,,,BEKOSTIGING,BEKOSTIGING,,192,203,203,203,203,203,203,
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,1,,Arbeidsmarkt,Beleidsartikel,N,Programma,U,J,,,BIJDRAGE ANDERE HOOFDSTUKKEN,,,0,50,842,"4,542","4,542","4,542","4,542",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,1,,Arbeidsmarkt,Beleidsartikel,N,Programma,U,N,,,BIJDRAGE ANDERE HOOFDSTUKKEN,VWS,,0,0,692,692,692,692,692,
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,1,,Arbeidsmarkt,Beleidsartikel,N,Programma,U,N,,,BIJDRAGE ANDERE HOOFDSTUKKEN,ECONOMISCHE ZAKEN,,0,50,150,"3,850","3,850","3,850","3,850",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,1,,Arbeidsmarkt,Beleidsartikel,N,Apparaat,U,J,,,Bijdrage BatenLastenDiensten,,,0,"3,775","3,775","3,775","3,775","3,775","3,775",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,1,,Arbeidsmarkt,Beleidsartikel,N,Apparaat,U,N,,,Bijdrage BatenLastenDiensten,Agentschap RIVM,,0,"3,775","3,775","3,775","3,775","3,775","3,775",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,1,,Arbeidsmarkt,Beleidsartikel,N,Programma,O,J,,,Ontvangsten,,,"22,203","24,000","24,000","24,000","24,000","24,000","24,000",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,1,,Arbeidsmarkt,Beleidsartikel,N,Programma,O,N,,,Ontvangsten,BOETEN,,"22,203","24,000","24,000","24,000","24,000","24,000","24,000",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,2,,"Bijstand, Toeslagenwet en Sociale Werkvoorziening ",Beleidsartikel,N,Programma,V,J,,,Verplichtingen,,,"913,002","6,614,331","6,703,093","6,936,650","7,028,161","7,113,127","7,179,669",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,2,,"Bijstand, Toeslagenwet en Sociale Werkvoorziening ",Beleidsartikel,N,Programma,U,J,,,Uitgaven,,,"6,506,062","6,708,734","6,802,144","6,980,551","7,068,161","7,113,127","7,179,669",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,2,99.80%,"Bijstand, Toeslagenwet en Sociale Werkvoorziening ",Beleidsartikel,N,Programma,U,N,,,,,,,,,,,,,
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,2,,"Bijstand, Toeslagenwet en Sociale Werkvoorziening ",Beleidsartikel,N,Programma,U,J,,,INKOMENSOVERDRACHTEN,,,"6,427,252","6,572,752","6,642,731","6,880,066","7,004,717","7,088,438","7,154,980",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,2,,"Bijstand, Toeslagenwet en Sociale Werkvoorziening ",Beleidsartikel,N,Programma,U,N,,,INKOMENSOVERDRACHTEN,BUIG,,"5,623,935","5,776,569","5,897,767","6,100,139","6,224,586","6,307,192","6,369,036",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,2,,"Bijstand, Toeslagenwet en Sociale Werkvoorziening ",Beleidsartikel,N,Programma,U,N,,,INKOMENSOVERDRACHTEN,BIJSTAND ZELFSTANDIGEN,,"62,311","51,046","35,857","35,857","35,857","35,857","35,857",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,2,,"Bijstand, Toeslagenwet en Sociale Werkvoorziening ",Beleidsartikel,N,Programma,U,N,,,INKOMENSOVERDRACHTEN,REPATRIÃ‹RINGREGELINGEN,,10,0,0,0,0,0,0,
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,2,,"Bijstand, Toeslagenwet en Sociale Werkvoorziening ",Beleidsartikel,N,Programma,U,N,,,INKOMENSOVERDRACHTEN,AIO,,"234,062","231,717","232,254","237,959","243,146","248,017","253,598",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,2,,"Bijstand, Toeslagenwet en Sociale Werkvoorziening ",Beleidsartikel,N,Programma,U,N,,,INKOMENSOVERDRACHTEN,PARTICIPATIEBUDGET,,"1,394",560,0,0,0,0,0,
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,2,,"Bijstand, Toeslagenwet en Sociale Werkvoorziening ",Beleidsartikel,N,Programma,U,N,,,INKOMENSOVERDRACHTEN,WSW,,"17,459","21,384",0,0,0,0,0,
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,2,,"Bijstand, Toeslagenwet en Sociale Werkvoorziening ",Beleidsartikel,N,Programma,U,N,,,INKOMENSOVERDRACHTEN,TOESLAGENWET,,"484,700","487,809","470,329","499,291","494,009","492,181","490,973",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,2,,"Bijstand, Toeslagenwet en Sociale Werkvoorziening ",Beleidsartikel,N,Programma,U,N,,,INKOMENSOVERDRACHTEN,BIJSTAND BUITENLAND,,"1,503","1,600","1,600","1,600","1,600","1,600","1,600",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,2,,"Bijstand, Toeslagenwet en Sociale Werkvoorziening ",Beleidsartikel,N,Programma,U,N,,,INKOMENSOVERDRACHTEN,UITKERINGSLASTEN ONDERSTAND CN,,"1,878","2,067","2,668","2,964","3,263","3,591","3,916",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,2,,"Bijstand, Toeslagenwet en Sociale Werkvoorziening ",Beleidsartikel,N,Programma,U,N,,,INKOMENSOVERDRACHTEN,RE-INTEGRATIE CN,,0,0,"2,256","2,256","2,256",0,0,
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,2,,"Bijstand, Toeslagenwet en Sociale Werkvoorziening ",Beleidsartikel,N,Programma,U,J,,,SUBSIDIES,,,"76,890","127,004","140,448","77,444","43,361","3,361","3,361",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,2,,"Bijstand, Toeslagenwet en Sociale Werkvoorziening ",Beleidsartikel,N,Programma,U,N,,,SUBSIDIES,SUBSIDIES,,"76,890","127,004","140,448","77,444","43,361","3,361","3,361",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,2,,"Bijstand, Toeslagenwet en Sociale Werkvoorziening ",Beleidsartikel,N,Programma,U,J,,,OPDRACHTEN,,,"1,238","7,720","17,710","20,822","17,814","19,442","19,869",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,2,,"Bijstand, Toeslagenwet en Sociale Werkvoorziening ",Beleidsartikel,N,Programma,U,N,,,OPDRACHTEN,OPDRACHTEN,,"1,238","7,720","17,710","20,822","17,814","19,442","19,869",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,2,,"Bijstand, Toeslagenwet en Sociale Werkvoorziening ",Beleidsartikel,N,Programma,U,J,,,BEKOSTIGING,,,354,872,992,"2,026","2,096","1,726","1,297",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,2,,"Bijstand, Toeslagenwet en Sociale Werkvoorziening ",Beleidsartikel,N,Programma,U,N,,,BEKOSTIGING,NIBUD,,304,304,0,0,0,0,0,
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,2,,"Bijstand, Toeslagenwet en Sociale Werkvoorziening ",Beleidsartikel,N,Programma,U,N,,,BEKOSTIGING,ZONMW,,50,568,992,"2,026","2,096","1,726","1,297",
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,2,,"Bijstand, Toeslagenwet en Sociale Werkvoorziening ",Beleidsartikel,N,Programma,U,J,,,Bijdrage ZBOÂ´s,,,107,236,213,193,173,160,162,
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,2,,"Bijstand, Toeslagenwet en Sociale Werkvoorziening ",Beleidsartikel,N,Programma,U,N,,,Bijdrage ZBOÂ´s,ZONMW,,107,236,213,193,173,160,162,
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,2,,"Bijstand, Toeslagenwet en Sociale Werkvoorziening ",Beleidsartikel,N,Programma,U,J,,,GARANTIES,,,221,150,50,0,0,0,0,
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,2,,"Bijstand, Toeslagenwet en Sociale Werkvoorziening ",Beleidsartikel,N,Programma,U,N,,,GARANTIES,GARANTIES,,221,150,50,0,0,0,0,
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,2,,"Bijstand, Toeslagenwet en Sociale Werkvoorziening ",Beleidsartikel,N,Programma,O,J,,,ONTVANGSTEN,,,"62,676","36,865","2,572","2,572","2,572",0,0,
2017,XV,L.F. Asscher,Sociale Zaken en Werkgelegenheid,B,OWB,2,,"Bijstand, Toeslagenwet en Sociale Werkvoorziening ",Beleidsartikel,N,Programma,O,N,,,ONTVANGSTEN,ALGEMENE ONTVANGSTEN,,"55,129","33,935","2,572","2,572","2,572",0,0,
