Begrotingsjaar,Begroting,Verantwoordelijke minister,Naam Begroting,"Type Begroting (zie rbv voor definitie, KB voor II t/m IV, B voor begroting, F voor Fonds)","Begrotingsfase OWB=ontwerpbegroting/VB=vastgestelde begroting,1stesup stand, 2de sup stand, JV jaarverslag stand, SW slotwet stand)",Artikel nummer zoals in het witte stuk,% Juridisch verplicht,Omschrijving artikel,Type Artikel,Indicatie grote uitvoerende dienst op artikel.,"Programma, apparaat en nominaal en onvoorzien",V/U/O (Verplichtingen/Uitgaven/Ontvangsten),Indicatie totaal regel Ja/Nee,Nr. onderverdeling zoals in de witte stukken,Beleidsmatige clustering,Financieel instrument/Apparaat,"Uitsplitsing fin.instrument cq apparaat zoals in b-tabel staat opm: vul de uitsplitsing aan met een regel overig fin.instrument,",Nadere omschrijving zoals in b-tabel staat,Bedrag t-2,Bedrag t-1,Bedrag t,Bedrag t+1,Bedrag t+2,Bedrag t+3,Bedrag t+4,
2017,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,17,,Megaprojecten Verkeer en Vervoer,Beleidsartikel,N,Programma,U,N,17.08,ZuidasDok,,,,"57,597","59,024",88158,"109,334","163,250","190,373","177,680",
2017,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,17,,Megaprojecten Verkeer en Vervoer,Beleidsartikel,N,Programma,O,N,17.09,Ontvangsten,,,,"32,932","41,384",22661,"28,607","60,797","67,615","64,426",
2017,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,100.00%,Overige uitgaven en ontvangsten,Beleidsartikel,N,Programma,V,N,18,Verplichtingen,,,,"227,281","3,699",84239,"41,308","9,607","5,704",1,
2017,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,,Overige uitgaven en ontvangsten,Beleidsartikel,N,Programma,U,N,18.01,Saldo van de afgesloten rekeningen,,,,0,0,0,0,0,0,0,
2017,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,,Overige uitgaven en ontvangsten,Beleidsartikel,N,Programma,U,N,18.02,Beter Benutten,,,,0,0,0,0,0,0,0,
2017,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,,Overige uitgaven en ontvangsten,Beleidsartikel,N,Programma,U,N,18.03,Intermodaal vervoer,,,,"1,272",904,4723,0,0,0,0,
2017,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,,Overige uitgaven en ontvangsten,Beleidsartikel,N,Programma,U,N,18.04,Gebiedsgerichte aanpak (UPR),,,,1,0,0,0,0,0,0,
2017,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,,Overige uitgaven en ontvangsten,Beleidsartikel,N,Programma,U,N,18.06,Externe veiligheid,,,,"1,085","3,622",4568,"1,008",872,769,0,
2017,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,,Overige uitgaven en ontvangsten,Beleidsartikel,N,Programma,U,N,18.07.01,Nationale basisinformatievoorziening en overige uitgaven,,,,0,0,0,0,0,0,0,
2017,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,,Overige uitgaven en ontvangsten,Beleidsartikel,N,Programma,U,N,18.07.02,Subsidies algemeen,,,,0,0,0,0,0,0,0,
2017,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,,Overige uitgaven en ontvangsten,Beleidsartikel,N,Programma,U,N,18.08.01,Apparaatskosten RWS,,,,"212,266",0,0,0,0,0,0,
2017,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,,Overige uitgaven en ontvangsten,Beleidsartikel,N,Programma,U,N,18.08.02,Overige netwerkoverstijgende kosten,,,,"21,265",0,0,0,0,0,0,
2017,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,,Overige uitgaven en ontvangsten,Beleidsartikel,N,Programma,O,N,18.09.01,Ontvangsten,,,,0,0,0,0,0,0,0,
2017,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,,Overige uitgaven en ontvangsten,Beleidsartikel,N,Programma,O,N,18.09.02,Tolopgave,,,,0,0,0,0,0,0,0,
2017,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,,Overige uitgaven en ontvangsten,Beleidsartikel,N,Programma,O,N,18.10,Saldo van de afgesloten rekeningen,,,,"24,166","207,607",0,0,0,0,0,
2017,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,,Overige uitgaven en ontvangsten,Beleidsartikel,N,Programma,U,N,18.11.01,Programmaruimte,,,,0,0,0,0,0,0,0,
2017,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,,Overige uitgaven en ontvangsten,Beleidsartikel,N,Programma,U,N,18.11.02,Beleidsruimte,,,,0,0,0,0,0,0,0,
2017,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,,Overige uitgaven en ontvangsten,Beleidsartikel,N,Programma,U,N,18.12.01,Beheer en onderhoud,,,,0,0,0,0,0,0,0,
2017,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,,Overige uitgaven en ontvangsten,Beleidsartikel,N,Programma,U,N,18.12.02,Vervanging,,,,0,0,0,0,0,0,0,
2017,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,,Overige uitgaven en ontvangsten,Beleidsartikel,N,Programma,U,N,18.13,Tol gefinancierde uitgaven,,,,0,0,0,0,0,0,0,
2017,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,,Overige uitgaven en ontvangsten,Beleidsartikel,N,Programma,U,N,18.14,Minregel: rentevrijval,,,,0,0,0,0,0,0,0,
2017,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,,Overige uitgaven en ontvangsten,Beleidsartikel,N,Programma,U,N,18.15.01,Ramingsbijstelling,,,,0,0,0,0,0,0,0,
2017,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,,Overige uitgaven en ontvangsten,Beleidsartikel,N,Programma,U,N,18.15.02,Kasschuif,,,,0,"-40,000",-60000,0,0,"100,000",0,
2017,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,,Overige uitgaven en ontvangsten,Beleidsartikel,N,Programma,U,N,18.16,Reservering Omgevingswet,,,,0,0,75001,"40,300","8,600","4,800",0,
2017,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,19,,Bijdragen andere begrotingen Rijk,Beleidsartikel,N,Programma,O,N,19.09,Ten laste van begroting IenM,,,,"4,821,159","5,065,247",5450478,"5,695,483","5,793,886","5,887,555","5,823,241",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,1,92.00%,Investeren in waterveiligheid,Beleidsartikel,N,Programma,V,N,1,Verplichtingen,,,,"254,312","831,724",840560,"1,030,136","423,108","440,226","481,053",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,1,,Investeren in waterveiligheid,Beleidsartikel,N,Programma,U,N,1.01,Grote projecten waterveiligheid,,,,"546,895","448,990",373919,"323,350","267,896","245,997","43,914",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,1,,Investeren in waterveiligheid,Beleidsartikel,N,Programma,U,N,1.01.01,Programma HWBP-2 Waterschapsprojecten,,,,"141,642","211,837",226304,"161,152","97,637","87,905","42,782",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,1,,Investeren in waterveiligheid,Beleidsartikel,N,Programma,U,N,1.01.02,Programma HWBP-2 Rijksprojecten,,,,"7,822","5,130",13536,"61,347","55,646","28,300","1,132",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,1,,Investeren in waterveiligheid,Beleidsartikel,N,Programma,U,N,1.01.03,Ruimte voor de rivier,,,,"376,855","199,867",111035,"77,807","91,569","36,836",0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,1,,Investeren in waterveiligheid,Beleidsartikel,N,Programma,U,N,1.01.04,Maaswerken,,,,"20,576","32,156",23044,"23,044","23,044","92,956",0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,1,,Investeren in waterveiligheid,Beleidsartikel,N,Programma,U,N,1.02,Overige aanlegprojecten Waterveiligheid,,,,"165,228","245,307",153751,"247,809","290,807","258,054","801,693",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,1,,Investeren in waterveiligheid,Beleidsartikel,N,Programma,U,N,1.02.01,Verkenningen en planuitwerkingsprogramma,,,,"4,802","19,969",41168,"45,943","55,515","52,385","34,101",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,1,,Investeren in waterveiligheid,Beleidsartikel,N,Programma,U,N,1.02.02,Realisatieprogramma,,,,"160,426","225,338",112583,"201,866","235,292","205,669","767,592",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,1,,Investeren in waterveiligheid,Beleidsartikel,N,Programma,U,N,1.03,Studiekosten,,,,"3,335","11,466",9008,980,920,930,500,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,1,,Investeren in waterveiligheid,Beleidsartikel,N,Programma,U,N,1.03.01,Studie en onderzoekskosten,,,,"3,335","11,466",9008,980,920,930,500,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,1,,Investeren in waterveiligheid,Beleidsartikel,N,Programma,U,N,1.03.02,Overige studiekosten,,,,0,0,0,0,0,0,0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,1,,Investeren in waterveiligheid,Beleidsartikel,N,Programma,U,N,1.04,GIV/PPS,,,,0,0,0,0,0,0,0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,1,,Investeren in waterveiligheid,Beleidsartikel,N,Programma,O,N,1.09,Ontvangsten investeren in waterveiligheid,,,,"207,416","198,559",186805,"192,608","150,433","177,389","153,406",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,1,,Investeren in waterveiligheid,Beleidsartikel,N,Programma,O,N,1.09.01,Ontvangsten waterschappen HWBP-2,,,,"172,078","153,819",159058,"115,113","4,492","54,613",191,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,1,,Investeren in waterveiligheid,Beleidsartikel,N,Programma,O,N,1.09.02,Overige ontvangsten HWBP-2,,,,114,0,0,0,0,0,0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,1,,Investeren in waterveiligheid,Beleidsartikel,N,Programma,O,N,1.09.03,Ontvangsten waterschappen nHWBP,,,,"9,042","29,051",22443,"57,457","135,922","115,863","149,470",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,1,,Investeren in waterveiligheid,Beleidsartikel,N,Programma,O,N,1.09.04,Overige ontvangsten nHWBP,,,,0,0,0,0,0,0,0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,1,,Investeren in waterveiligheid,Beleidsartikel,N,Programma,O,N,1.09.05,Overige aanleg ontvangsten,,,,"26,182","15,689",5304,"20,038","10,019","6,913","3,745",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,2,76.00%,Investeren in zoetwatervoorziening,Beleidsartikel,N,Programma,V,N,2,Verplichtingen,,,,"6,319","40,704",52358,"32,208","31,483","34,963","32,404",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,2,,Investeren in zoetwatervoorziening,Beleidsartikel,N,Programma,U,N,2.01,Aanleg waterkwantiteit,,,,0,0,0,0,0,0,0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,2,,Investeren in zoetwatervoorziening,Beleidsartikel,N,Programma,U,N,2.01.01,Verkenning en planuitwerking waterkwantiteit,,,,0,0,0,0,0,0,0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,2,,Investeren in zoetwatervoorziening,Beleidsartikel,N,Programma,U,N,2.01.02,Realisatieprogramma waterkwantiteit,,,,0,0,0,0,0,0,0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,2,,Investeren in zoetwatervoorziening,Beleidsartikel,N,Programma,U,N,2.02,Overige waterinvesteringen zoetwatervoorziening,,,,"6,727","37,165",36928,"38,561","30,672","31,992","32,289",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,2,,Investeren in zoetwatervoorziening,Beleidsartikel,N,Programma,U,N,2.02.01,Verkenningen en planuitwerking zoetwatervoorziening,,,,"1,231",0,9500,0,0,0,"1,833",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,2,,Investeren in zoetwatervoorziening,Beleidsartikel,N,Programma,U,N,2.02.02,Realisatieprogramma zoetwatervoorziening,,,,"5,496","37,165",27428,"38,561","30,672","31,992","30,456",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,2,,Investeren in zoetwatervoorziening,Beleidsartikel,N,Programma,U,N,2.03,Studiekosten,,,,"1,609","2,697",2045,"2,950","2,950","3,550",115,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,2,,Investeren in zoetwatervoorziening,Beleidsartikel,N,Programma,U,N,2.03.01,Studie en onderzoekskosten Deltaprogramma,,,,"1,609","2,697",2045,"2,950","2,950","3,550",115,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,2,,Investeren in zoetwatervoorziening,Beleidsartikel,N,Programma,U,N,2.03.02,Overige studiekosten,,,,0,0,0,0,0,0,0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,2,,Investeren in zoetwatervoorziening,Beleidsartikel,N,Programma,O,N,2.09,Ontvangsten investeren in waterkwantiteit en zoetwatervoorziening,,,,"2,220","6,717",0,"3,006",0,0,0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,2,,Investeren in zoetwatervoorziening,Beleidsartikel,N,Programma,O,N,2.09.01,Ontvangsten zoetwatervoorzieningen,,,,"2,220","6,717",0,"3,006",0,0,0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,2,,Investeren in zoetwatervoorziening,Beleidsartikel,N,Programma,O,N,2.09.02,Overige aanleg ontvangsten,,,,0,0,0,0,0,0,0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,3,93.00%,"Beheer, onderhoud en vervanging",Beleidsartikel,N,Programma,V,N,3,Verplichtingen,,,,"266,646","194,301",132041,"151,035","132,783","105,825","121,609",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,3,,"Beheer, onderhoud en vervanging",Beleidsartikel,N,Programma,U,N,3.01,Watermanagement,,,,"7,764","7,047",7031,"7,030","7,002","7,002","7,002",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,3,,"Beheer, onderhoud en vervanging",Beleidsartikel,N,Programma,U,N,3.01.01,Watermanagement,,,,"7,764","7,047",7031,"7,030","7,002","7,002","7,002",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,3,,"Beheer, onderhoud en vervanging",Beleidsartikel,N,Programma,U,N,3.02,"Beheer, onderhoud en vervanging",,,,"149,188","206,557",162435,"156,914","152,918","105,426","122,538",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,3,,"Beheer, onderhoud en vervanging",Beleidsartikel,N,Programma,U,N,3.02.01,Waterveiligheid,,,,"118,938","145,383",109178,"110,722","104,087","77,346","96,614",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,3,,"Beheer, onderhoud en vervanging",Beleidsartikel,N,Programma,U,N,3.02.02,Zoetwatervoorziening,,,,"17,446","20,900",11636,"17,442","17,449","17,442","17,443",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,3,,"Beheer, onderhoud en vervanging",Beleidsartikel,N,Programma,U,N,3.02.03,Vervanging,,,,"12,804","40,275",41621,"28,750","31,382","10,638","8,481",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,3,,"Beheer, onderhoud en vervanging",Beleidsartikel,N,Programma,O,N,3.09,Ontvangsten,,,,0,0,0,0,0,0,0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,3,,"Beheer, onderhoud en vervanging",Beleidsartikel,N,Programma,O,N,3.09.01,Ontvangsten,,,,0,0,0,0,0,0,0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,4,0.00%,Experimenteren cf art. III Deltawet,Beleidsartikel,N,Programma,V,N,4,Verplichtingen,,,,0,0,0,0,0,0,0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,4,,Experimenteren cf art. III Deltawet,Beleidsartikel,N,Programma,U,N,4.01,Experimenteerprojecten,,,,0,0,0,0,0,0,0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,4,,Experimenteren cf art. III Deltawet,Beleidsartikel,N,Programma,U,N,4.01.01,Experimenteerprojecten,,,,0,0,0,0,0,0,0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,4,,Experimenteren cf art. III Deltawet,Beleidsartikel,N,Programma,O,N,4.09,Ontvangsten Experimenteerartikel,,,,0,0,0,0,0,0,0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,4,,Experimenteren cf art. III Deltawet,Beleidsartikel,N,Programma,O,N,4.09.01,Ontvangsten Experimenteerartikel,,,,0,0,0,0,0,0,0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,5,100.00%,Netwerkgebonden kosten en overige uitgaven,Beleidsartikel,N,Programma,V,N,5,Verplichtingen,,,,"250,275","296,284",133414,"285,668","281,488","428,752","273,424",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,5,,Netwerkgebonden kosten en overige uitgaven,Beleidsartikel,N,Programma,U,N,5.01,Apparaat,,,,"181,697","222,711",218112,"221,983","218,158","215,428","211,910",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,5,,Netwerkgebonden kosten en overige uitgaven,Beleidsartikel,N,Programma,U,N,5.01.01,Staf Deltacommissaris,,,,"1,502","2,038",1813,"1,762","1,762","1,762","1,762",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,5,,Netwerkgebonden kosten en overige uitgaven,Beleidsartikel,N,Programma,U,N,5.01.02,Apparaatskosten RWS,,,,"180,195","220,673",216299,"220,221","216,396","213,666","210,148",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,5,,Netwerkgebonden kosten en overige uitgaven,Beleidsartikel,N,Programma,U,N,5.02,Overige uitgaven,,,,"68,243","73,679",63703,"63,685","63,330","63,324","61,514",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,5,,Netwerkgebonden kosten en overige uitgaven,Beleidsartikel,N,Programma,U,N,5.02.01,Overige netwerkgebonden uitgaven,,,,"67,344","72,225",61729,"61,711","61,356","61,363","61,478",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,5,,Netwerkgebonden kosten en overige uitgaven,Beleidsartikel,N,Programma,U,N,5.02.02,Programma-uitgaven DC,,,,899,"1,454",1974,"1,974","1,974","1,961",36,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,5,,Netwerkgebonden kosten en overige uitgaven,Beleidsartikel,N,Programma,U,N,5.02.03,Overige uitgaven,,,,0,0,0,0,0,0,0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,5,,Netwerkgebonden kosten en overige uitgaven,Beleidsartikel,N,Programma,U,N,5.03,Investeringsruimte,,,,0,0,-148400,0,0,"150,000",0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,5,,Netwerkgebonden kosten en overige uitgaven,Beleidsartikel,N,Programma,U,N,5.03.01,Programmaruimte,,,,0,0,-148400,0,0,"150,000",0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,5,,Netwerkgebonden kosten en overige uitgaven,Beleidsartikel,N,Programma,U,N,5.03.02,Beleidsruimte,,,,0,0,0,0,0,0,0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,5,,Netwerkgebonden kosten en overige uitgaven,Beleidsartikel,N,Programma,O,N,5.09,Netwerkgebonden kosten en overige ontvangsten,,,,"-37,943","59,381",0,0,0,0,0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,5,,Netwerkgebonden kosten en overige uitgaven,Beleidsartikel,N,Programma,O,N,5.09.01,Overige ontvangsten,,,,0,0,0,0,0,0,0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,5,,Netwerkgebonden kosten en overige uitgaven,Beleidsartikel,N,Programma,O,N,5.10,Saldo afgesloten rekeningen,,,,"-37,943","59,381",0,0,0,0,0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,6,,Bijdragen andere begrotingen Rijk,Beleidsartikel,N,Programma,O,N,6.09,Ten laste van begroting IenM,,,,"1,053,156","1,020,197",717851,"902,509","938,395","992,863","1,190,269",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,7,100.00%,Investeren in waterkwaliteit,Beleidsartikel,N,Programma,V,N,7,Verplichtingen,,,,"49,026","31,563",20495,"80,152","51,863","67,109","36,952",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,7,,Investeren in waterkwaliteit,Beleidsartikel,N,Programma,U,N,7.01,Realisatieprogramma Kaderrichtlijn Water,,,,"24,971","26,202",24850,"33,098","51,376","66,625","62,200",
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,7,,Investeren in waterkwaliteit,Beleidsartikel,N,Programma,U,N,7.02,Overige aanlegprojecten Waterkwaliteit,,,,"9,810","2,262",279,768,"1,804","20,929",0,
2017,J,M.H. Schultz van Haegen-Maas Geesteranus,Deltafonds,F,OWB,7,,Investeren in waterkwaliteit,Beleidsartikel,N,Programma,U,N,7.03,Studiekosten waterkwaliteit,,,,,995,995,995,995,995,,
2017,H,R.H.A. Plasterk,BES-fonds,F,OWB,1,,BES-fonds,Beleidsartikel,N,Apparaat,U,N,1,BES-fonds,Opdrachten,Onderzoek,,98,100,100,100,100,100,100,
2017,H,R.H.A. Plasterk,BES-fonds,F,OWB,1,,BES-fonds,Beleidsartikel,N,Apparaat,U,N,1,BES-fonds,Bijdrage aan mede-overheden,Overige uitkering,,0,60,0,0,0,0,0,
2017,H,R.H.A. Plasterk,BES-fonds,F,OWB,1,,BES-fonds,Beleidsartikel,N,Apparaat,U,N,1,BES-fonds,Bijdrage aan mede-overheden,Vrije uitkering,,"46,488","33,249",32550,"32,641","32,656","32,656","32,747",
2017,IV,R.H.A. Plasterk,Koninkrijksrelaties,K,OWB,1,,Waarborgfunctie,Beleidsartikel,,Programma,U,N,1,Rechtshandhaving en deugdelijkheid van bestuur,Bijdrage aan ZBO's/RWT's,,,0,0,21868,"18,968","15,968","15,968","15,968",
2017,IV,R.H.A. Plasterk,Koninkrijksrelaties,K,OWB,1,,Waarborgfunctie,Beleidsartikel,,Programma,U,N,1,Rechtshandhaving en deugdelijkheid van bestuur,Bijdrage aan ZBO's/RWT's,Recherchecapaciteit (Nationale Politie),,0,0,21868,"18,968","15,968","15,968","15,968",
2017,IV,R.H.A. Plasterk,Koninkrijksrelaties,K,OWB,1,,Waarborgfunctie,Beleidsartikel,,Programma,U,N,1,Rechtshandhaving en deugdelijkheid van bestuur,Bijdragen aan andere begrotingshoofdstukken,Duradero,,939,769,0,0,0,0,0,
2017,IV,R.H.A. Plasterk,Koninkrijksrelaties,K,OWB,1,,Waarborgfunctie,Beleidsartikel,,Programma,U,N,1,Rechtshandhaving en deugdelijkheid van bestuur,Bijdragen aan andere begrotingshoofdstukken,Grensbewaking (Defensie),,"6,100","6,100",6100,"6,100","6,100","6,100","6,100",
2017,IV,R.H.A. Plasterk,Koninkrijksrelaties,K,OWB,1,,Waarborgfunctie,Beleidsartikel,,Programma,U,N,1,Rechtshandhaving en deugdelijkheid van bestuur,Bijdragen aan andere begrotingshoofdstukken,Kustwacht (Defensie),,"38,504","37,802",39558,"38,102","35,402","35,402","35,402",
2017,IV,R.H.A. Plasterk,Koninkrijksrelaties,K,OWB,1,,Waarborgfunctie,Beleidsartikel,,Programma,U,N,1,Rechtshandhaving en deugdelijkheid van bestuur,Bijdragen aan andere begrotingshoofdstukken,Recherchecapaciteit (Nationale Politie),,"15,595","24,668",0,0,0,0,0,
2017,IV,R.H.A. Plasterk,Koninkrijksrelaties,K,OWB,1,,Waarborgfunctie,Beleidsartikel,,Programma,U,N,1,Rechtshandhaving en deugdelijkheid van bestuur,Bijdragen aan andere begrotingshoofdstukken,Rechterlijke macht (V&J),,"4,337","3,313",3332,"3,382","4,082","4,082","4,082",
2017,IV,R.H.A. Plasterk,Koninkrijksrelaties,K,OWB,2,,Bevorderen autonomie Koninkrijkspartners,Beleidsartikel,,Apparaat,U,N,1,Apparaat,Personele Uitgaven,Eigen Personeel,,"9,422",0,0,0,0,0,0,
2017,IV,R.H.A. Plasterk,Koninkrijksrelaties,K,OWB,2,,Bevorderen autonomie Koninkrijkspartners,Beleidsartikel,,Apparaat,U,N,1,Apparaat,Personele Uitgaven,Externe inhuur,,129,0,0,0,0,0,0,
2017,IV,R.H.A. Plasterk,Koninkrijksrelaties,K,OWB,2,,Bevorderen autonomie Koninkrijkspartners,Beleidsartikel,,Apparaat,U,N,1,Apparaat,Personele Uitgaven,Overige personele uitgaven,,363,0,0,0,0,0,0,
2017,IV,R.H.A. Plasterk,Koninkrijksrelaties,K,OWB,2,,Bevorderen autonomie Koninkrijkspartners,Beleidsartikel,,Apparaat,U,N,1,Apparaat,Materiele uitgaven,Overig materieel,,"2,965",0,0,0,0,0,0,
2017,IV,R.H.A. Plasterk,Koninkrijksrelaties,K,OWB,2,,Bevorderen autonomie Koninkrijkspartners,Beleidsartikel,,Programma,U,N,2,Duurzame economische ontwikkeling,Subsidies,IUCN,,938,0,0,0,0,0,0,
2017,IV,R.H.A. Plasterk,Koninkrijksrelaties,K,OWB,2,,Bevorderen autonomie Koninkrijkspartners,Beleidsartikel,,Programma,U,N,2,Duurzame economische ontwikkeling,Subsidies,Subsidies Carbisch Nederland,,48,0,0,0,0,0,0,
