Begrotingsjaar,Valuta,eenheid,Uitgaven (U) Verplichtingen (V) Ontvangsten (O),Begrotingsstaat,Onderdeel,Omschrijving,ontwerpbegroting,vastgestelde begroting,1ste suppletoire begroting,2de suppletoire begroting,Realisatie,Url
2015,Euro,miljoen,O,Rijk,XII,Infrastructuur en Milieu,"241,2","241,2","265,8","286,9","305,7",
2015,Euro,miljoen,U,Rijk,XII,Infrastructuur en Milieu,"9.235,50","9.235,50","8.953,50","8.719,30","8.702,60",
2015,Euro,miljoen,V,Rijk,XII,Infrastructuur en Milieu,"9.194,50","9.194,50","8.867,10","8.652,90","7.656,40",
2015,Euro,miljoen,O,Rijk,XIII,Economische Zaken,"10.168,50","10.170,10","8.981,40","7.651,50","7.361,10",
2015,Euro,miljoen,U,Rijk,XIII,Economische Zaken,"4.870,70","4.932,30","5.183,00","5.028,20","4.807,10",
2015,Euro,miljoen,V,Rijk,XIII,Economische Zaken,"8.659,70","8.721,30","9.727,90","11.736,20","10.463,30",
2015,Euro,miljoen,O,Rijk,XV,Sociale Zaken en Werkgelegenheid,"1.685,30","1.685,30","1.818,40","1.911,70","1.899,00",
2015,Euro,miljoen,U,Rijk,XV,Sociale Zaken en Werkgelegenheid,"32.421,70","32.421,70","31.465,60","31.381,30","31.329,80",
2015,Euro,miljoen,V,Rijk,XV,Sociale Zaken en Werkgelegenheid,"32.349,70","32.349,70","31.513,70","31.444,80","25.728,40",
2015,Euro,miljoen,O,Rijk,XVI,"Volksgezondheid, Welzijn en Sport","82,7","82,7","112,9","173,4","1.011,20",
2015,Euro,miljoen,U,Rijk,XVI,"Volksgezondheid, Welzijn en Sport","14.585,90","14.585,90","14.738,80","14.728,20","15.328,70",
2015,Euro,miljoen,V,Rijk,XVI,"Volksgezondheid, Welzijn en Sport","14.461,80","14.461,80","14.596,00","22.321,70","23.434,10",
2015,Euro,miljoen,O,Rijk,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,"86,8","86,8","87,1","92,8","103,5",
2015,Euro,miljoen,U,Rijk,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,"2.475,20","2.475,20","2.713,70","2.783,30","2.902,70",
2015,Euro,miljoen,V,Rijk,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,"2.743,10","2.743,10","3.237,30","3.479,80","4.114,40",
2015,Euro,miljoen,O,Rijk,XVIII,Wonen & Rijksdienst,"621,4","621,4","602,4","989,4","973,7",
2015,Euro,miljoen,U,Rijk,XVIII,Wonen & Rijksdienst,"3.603,10","3.603,10","3.885,60","4.362,60","4.265,70",
2015,Euro,miljoen,V,Rijk,XVIII,Wonen & Rijksdienst,"3.792,60","3.792,60","4.075,00","4.390,10","4.245,30",
2015,Euro,x1000,O,V,41,Internationale rechtsorde en eerbiediging mensenrechten,0,0,0,0,0,
2015,Euro,x1000,U,V,41,Internationale rechtsorde en eerbiediging mensenrechten,111.701,111.701,117.251,116.324,117.348,
2015,Euro,x1000,V,V,41,Internationale rechtsorde en eerbiediging mensenrechten,95.101,95.101,100.301,99.539,84.891,
2015,Euro,x1000,O,V,42,Veiligheid en stabiliteit,1.168,1.168,1.182,3.638,6.733,
2015,Euro,x1000,U,V,42,Veiligheid en stabiliteit,251.622,251.622,266.918,245.367,245.493,
2015,Euro,x1000,V,V,42,Veiligheid en stabiliteit,232.482,232.482,247.767,223.504,274.108,
2015,Euro,x1000,O,V,43,Europese Samenwerking,413.890,413.890,674.858,744.791,717.880,
2015,Euro,x1000,U,V,43,Europese Samenwerking,6.680.065,6.680.065,8.113.981,9.182.666,9.086.883,
2015,Euro,x1000,V,V,43,Europese Samenwerking,7.962.322,7.962.322,7.939.033,9.007.718,8.943.747,
2015,Euro,x1000,O,V,44,Consulaire belangenbehartiging,42.090,42.090,42.090,47.890,50.681,
2015,Euro,x1000,U,V,44,Consulaire belangenbehartiging,53.220,53.220,57.205,56.804,58.162,
2015,Euro,x1000,V,V,44,Consulaire belangenbehartiging,50.981,50.981,57.200,57.470,55.086,
2015,Euro,x1000,O,V,46,Nominaal en onvoorzien,0,0,0,0,0,
2015,Euro,x1000,U,V,46,Nominaal en onvoorzien,25.018,17.018,1.087,30,2,
2015,Euro,x1000,V,V,46,Nominaal en onvoorzien,25.018,17.018,1.087,30,2,
2015,Euro,x1000,O,V,47,Apparaat,19.450,19.450,21.450,28.450,37.228,
2015,Euro,x1000,U,V,47,Apparaat,752.864,760.864,757.623,747.849,723.644,
2015,Euro,x1000,V,V,47,Apparaat,675.284,683.284,680.102,724.493,721.813,
2015,Euro,x1000,O,V,-,TOTAAL,476598,476.598,739.580,824.769,812.522,
2015,Euro,x1000,U,V,-,TOTAAL,7874490,7.874.490,9.314.065,10.349.040,10.231.532,
2015,Euro,x1000,V,V,-,TOTAAL,9041188,9.041.188,9.025.490,10.112.754,10.079.647,
2015,Euro,x1000,O,VI,31,Nationale Politie,500,500,500,500,431,
2015,Euro,x1000,U,VI,31,Nationale Politie,5.132.936,5.132.936,5.150.343,5.150.542,5.146.049,
2015,Euro,x1000,V,VI,31,Nationale Politie,5.132.936,5.132.936,5.150.343,5.140.157,5.136.389,
2015,Euro,x1000,O,VI,32,Rechtspleging en rechtsbijstand,274.980,274.980,231.020,205.220,201.948,
2015,Euro,x1000,U,VI,32,Rechtspleging en rechtsbijstand,1.439.713,1.439.713,1.479.166,1.474.548,1.466.835,
2015,Euro,x1000,V,VI,32,Rechtspleging en rechtsbijstand,1.439.713,1.439.713,1.479.166,1.474.548,1.469.308,
2015,Euro,x1000,O,VI,33,Veiligheid en criminaliteitsbestrijding,1.066.898,1.066.898,1.068.425,959.625,933.123,
2015,Euro,x1000,U,VI,33,Veiligheid en criminaliteitsbestrijding,662.722,662.722,713.745,735.155,754.100,
2015,Euro,x1000,V,VI,33,Veiligheid en criminaliteitsbestrijding,662.722,662.722,713.745,735.155,688.928,
2015,Euro,x1000,O,VI,34,Straffen en Beschermen,79.665,79.665,76.525,71.058,73.862,
2015,Euro,x1000,U,VI,34,Straffen en Beschermen,2.416.080,2.416.080,2.550.644,2.497.907,2.501.165,
2015,Euro,x1000,V,VI,34,Straffen en Beschermen,2.416.080,2.416.080,2.550.644,2.508.282,2.520.029,
2015,Euro,x1000,O,VI,35,Jeugd,1.487,1.487,6.552,14.440,16.998,
2015,Euro,x1000,U,VI,35,Jeugd,372.566,372.566,375.431,373.397,370.136,
2015,Euro,x1000,V,VI,35,Jeugd,372.566,372.566,375.431,373.397,372.558,
2015,Euro,x1000,O,VI,36,Contraterrorisme en Nationaal Veiligheidsbeleid,0,0,0,0,2.589,
2015,Euro,x1000,U,VI,36,Contraterrorisme en Nationaal Veiligheidsbeleid,248.052,248.052,262.333,261.799,262.894,
2015,Euro,x1000,V,VI,36,Contraterrorisme en Nationaal Veiligheidsbeleid,248.052,248.052,262.333,261.799,277.987,
2015,Euro,x1000,O,VI,37,Vreemdelingen,0,0,35.500,61.300,70.537,
2015,Euro,x1000,U,VI,37,Vreemdelingen,757.030,757.030,1.224.708,1.773.893,1.763.195,
2015,Euro,x1000,V,VI,37,Vreemdelingen,757.030,757.030,1.224.708,1.773.893,1.922.710,
2015,Euro,x1000,O,VI,61,Openbaar bestuur en democratie,21.965,21.965,21.965,25.697,25.768,
2015,Euro,x1000,V,VI,61,Openbaar bestuur en democratie,30.383,30.383,35.971,37.411,49.536,
2015,Euro,x1000,O,VI,62,Algemene Inlichtingen- en Veiligheidsdienst,12.714,12.714,12.714,5.914,6.199,
2015,Euro,x1000,V,VI,62,Algemene Inlichtingen- en Veiligheidsdienst,212.743,212.743,212.276,205.412,242.487,
2015,Euro,x1000,O,VI,66,Dienstverlenende en innovatieve overheid,0,0,5.886,13.836,13.053,
2015,Euro,x1000,V,VI,66,Dienstverlenende en innovatieve overheid,88.885,88.885,120.392,179.017,242.013,
2015,Euro,x1000,O,VI,67,Arbeidszaken overheid,820,820,820,830,1.919,
2015,Euro,x1000,V,VI,67,Arbeidszaken overheid,35.546,35.546,35.558,34.204,33.972,
2015,Euro,x1000,O,VI,71,Centraal Apparaat,6.054,6.054,86.340,96.482,95.921,
2015,Euro,x1000,V,VI,71,Centraal Apparaat,253.792,253.792,339.158,345.837,347.673,
2015,Euro,x1000,O,VI,72,Algemeen,0,0,0,0,0,
2015,Euro,x1000,V,VI,72,Algemeen,1.304,1.304,-1.540,1.157,952,
2015,Euro,x1000,O,VI,73,Nominaal en onvoorzien,0,0,0,0,0,
2015,Euro,x1000,V,VI,73,Nominaal en onvoorzien,10.554,10.554,3.319,0,0,
2015,Euro,x1000,O,VI,74,VUT-fonds,715.800,715.800,792.600,741.200,741.290,
2015,Euro,x1000,V,VI,74,VUT-fonds,0,0,0,0,0,
2015,Euro,x1000,O,VI,91,Apparaatsuitgaven kerndepartement,706,706,55.192,76.985,77.180,
2015,Euro,x1000,U,VI,91,Apparaatsuitgaven kerndepartement,403.038,403.038,429.692,455.118,451.447,
2015,Euro,x1000,V,VI,91,Apparaatsuitgaven kerndepartement,387.481,387.481,414.135,439.561,440.667,
2015,Euro,x1000,O,VI,92,Nominaal en onvoorzien,0,0,0,0,0,
2015,Euro,x1000,U,VI,92,Nominaal en onvoorzien,2.218,2.218,25.092,3.544,0,
2015,Euro,x1000,V,VI,92,Nominaal en onvoorzien,2.218,2.218,25.092,3.543,0,
2015,Euro,x1000,O,VI,93,Geheim,0,0,0,0,413,
2015,Euro,x1000,U,VI,93,Geheim,3.058,3.058,3.058,3.066,2.285,
2015,Euro,x1000,V,VI,93,Geheim,3.058,3.058,3.058,3.066,2.285,
2015,Euro,x1000,O,VI,-,TOTAAL,1424236,1.424.236,1.473.714,1.389.128,1.377.081,
2015,Euro,x1000,O,VI,-,TOTAAL,757353,757.353,920.325,883.959,884.150,
2015,Euro,x1000,U,VI,-,TOTAAL,11437413,11.437.413,12.214.212,12.728.969,12.718.106,
2015,Euro,x1000,V,VI,-,TOTAAL,11421856,11.421.856,12.198.655,12.713.401,12.830.861,
2015,Euro,x1000,V,VI,-,TOTAAL,633207,633.207,745.134,803.038,916.633,
2015,Euro,x1000,O,VIII,1,Primair onderwijs,1.661,1.661,1.661,18.361,17.530,
2015,Euro,x1000,U,VIII,1,Primair onderwijs,9.963.954,9.963.954,9.935.976,10.058.138,10.032.762,
2015,Euro,x1000,V,VIII,1,Primair onderwijs,9.963.954,9.963.954,9.935.976,10.192.138,378.909,
2015,Euro,x1000,O,VIII,3,Voortgezet onderwijs,1.361,1.361,1.361,3.961,8.795,
2015,Euro,x1000,U,VIII,3,Voortgezet onderwijs,7.480.508,7.480.508,7.533.960,7.650.331,7.662.616,
2015,Euro,x1000,V,VIII,3,Voortgezet onderwijs,7.502.074,7.502.074,7.581.729,7.809.442,522.133,
2015,Euro,x1000,O,VIII,4,Beroepsonderwijs en volwasseneneducatie,0,0,6.500,6.500,10.875,
2015,Euro,x1000,U,VIII,4,Beroepsonderwijs en volwasseneneducatie,4.107.238,4.107.238,4.067.876,4.087.946,4.065.903,
2015,Euro,x1000,V,VIII,4,Beroepsonderwijs en volwasseneneducatie,4.063.888,4.063.888,3.989.619,4.020.561,-99.142,
2015,Euro,x1000,O,VIII,6,Hoger beroepsonderwijs,1.213,1.213,1.213,1.213,1.288,
2015,Euro,x1000,U,VIII,6,Hoger beroepsonderwijs,2.774.109,2.770.109,2.787.395,2.811.237,2.811.099,
2015,Euro,x1000,V,VIII,6,Hoger beroepsonderwijs,2.778.940,2.778.940,2.823.030,2.872.686,95.943,
2015,Euro,x1000,O,VIII,7,Wetenschappelijk onderwijs,16,16,16,16,592,
2015,Euro,x1000,U,VIII,7,Wetenschappelijk onderwijs,4.145.632,4.139.632,4.169.574,4.210.520,4.210.383,
2015,Euro,x1000,V,VIII,7,Wetenschappelijk onderwijs,4.126.980,4.126.980,4.166.137,4.232.949,108.223,
2015,Euro,x1000,O,VIII,8,Internationaal onderwijsbeleid,99,99,99,99,113,
2015,Euro,x1000,U,VIII,8,Internationaal onderwijsbeleid,11.235,11.235,12.158,13.445,12.669,
2015,Euro,x1000,V,VIII,8,Internationaal onderwijsbeleid,6.582,6.582,9.305,11.020,8.063,
2015,Euro,x1000,O,VIII,9,Arbeidsmarkt en personeelsbeleid,6.000,6.000,6.000,6.000,7.596,
2015,Euro,x1000,U,VIII,9,Arbeidsmarkt en personeelsbeleid,249.541,249.541,268.258,228.579,209.749,
2015,Euro,x1000,V,VIII,9,Arbeidsmarkt en personeelsbeleid,257.146,257.146,275.863,247.039,-88.609,
2015,Euro,x1000,O,VIII,11,Studiefinanciering,804.481,804.481,816.984,776.984,764.976,
2015,Euro,x1000,U,VIII,11,Studiefinanciering,4.246.402,4.246.402,4.217.490,4.311.079,4.367.687,
2015,Euro,x1000,V,VIII,11,Studiefinanciering,4.246.402,4.246.402,4.217.490,4.311.079,121.285,
2015,Euro,x1000,O,VIII,12,Tegemoetkoming studiekosten,3.709,3.709,3.288,3.288,3.444,
2015,Euro,x1000,U,VIII,12,Tegemoetkoming studiekosten,89.214,89.214,94.738,95.364,93.696,
2015,Euro,x1000,V,VIII,12,Tegemoetkoming studiekosten,89.214,89.214,94.738,95.364,4.482,
2015,Euro,x1000,O,VIII,13,Lesgelden,246.227,246.227,242.600,252.600,259.160,
2015,Euro,x1000,U,VIII,13,Lesgelden,7.515,7.515,7.452,7.605,7.626,
2015,Euro,x1000,V,VIII,13,Lesgelden,7.515,7.515,7.452,7.605,111,
2015,Euro,x1000,O,VIII,14,Cultuur,780,780,2.687,3.105,2.322,
2015,Euro,x1000,U,VIII,14,Cultuur,733.744,733.744,716.064,716.689,633.445,
2015,Euro,x1000,V,VIII,14,Cultuur,892.898,892.898,855.433,993.894,-293.162,
2015,Euro,x1000,O,VIII,15,Media,190.500,190.500,191.500,191.500,191.501,
2015,Euro,x1000,U,VIII,15,Media,996.406,996.406,854.569,864.627,864.629,
2015,Euro,x1000,V,VIII,15,Media,996.075,996.075,997.075,1.025.553,24.651,
2015,Euro,x1000,O,VIII,16,Onderzoek en wetenschappen,101,101,101,101,441,
2015,Euro,x1000,U,VIII,16,Onderzoek en wetenschappen,973.046,973.046,1.012.511,1.035.879,1.034.719,
2015,Euro,x1000,V,VIII,16,Onderzoek en wetenschappen,951.909,951.909,950.519,977.740,86.254,
2015,Euro,x1000,O,VIII,25,Emancipatie,0,0,0,0,58,
2015,Euro,x1000,U,VIII,25,Emancipatie,15.172,15.172,15.238,13.337,12.968,
2015,Euro,x1000,V,VIII,25,Emancipatie,7.605,7.605,5.759,7.484,-460,
2015,Euro,x1000,O,VIII,91,Nominaal en onvoorzien,0,0,0,0,0,
2015,Euro,x1000,U,VIII,91,Nominaal en onvoorzien,1.355,1.355,230.807,0,0,
2015,Euro,x1000,V,VIII,91,Nominaal en onvoorzien,1.355,1.355,230.807,0,-1.355,
2015,Euro,x1000,O,VIII,95,Apparaatskosten,567,567,567,1.717,2.973,
2015,Euro,x1000,U,VIII,95,Apparaatskosten,247.052,247.052,244.571,249.223,249.788,
2015,Euro,x1000,V,VIII,95,Apparaatskosten,247.052,247.052,244.571,249.223,2.736,
2015,Euro,x1000,O,VIII,-,TOTAAL,1256715,1.256.715,1.274.577,1.265.445,1.271.664,
2015,Euro,x1000,U,VIII,-,TOTAAL,36042123,36.032.123,36.168.637,36.353.999,36.269.739,
2015,Euro,x1000,V,VIII,-,TOTAAL,36139589,36.139.589,36.385.503,37.053.777,870.062,
2015,Euro,x1000,O,X,1,Opdracht Inzet,6.707,6.707,6.707,20.907,35.300,
2015,Euro,x1000,U,X,1,Opdracht Inzet,304.026,404.026,327.977,291.296,272.617,
2015,Euro,x1000,V,X,1,Opdracht Inzet,304.026,404.026,327.977,291.296,268.240,
2015,Euro,x1000,O,X,2,Taakuitvoering Zeestrijdkrachten,19.951,19.951,19.951,16.388,14.387,
2015,Euro,x1000,U,X,2,Taakuitvoering Zeestrijdkrachten,696.160,696.160,708.104,733.470,744.365,
2015,Euro,x1000,V,X,2,Taakuitvoering Zeestrijdkrachten,696.160,696.160,708.104,733.470,790.537,
2015,Euro,x1000,O,X,3,Taakuitvoering Landstrijdkrachten,20.523,20.523,20.523,16.546,13.672,
2015,Euro,x1000,U,X,3,Taakuitvoering Landstrijdkrachten,1.121.002,1.121.002,1.163.172,1.207.670,1.221.224,
2015,Euro,x1000,V,X,3,Taakuitvoering Landstrijdkrachten,1.121.002,1.121.002,1.163.172,1.207.670,1.146.024,
2015,Euro,x1000,O,X,4,Taakuitvoering Luchtstrijdkrachten,15.227,15.227,15.759,15.566,14.037,
2015,Euro,x1000,U,X,4,Taakuitvoering Luchtstrijdkrachten,644.308,644.308,691.825,697.187,711.856,
2015,Euro,x1000,V,X,4,Taakuitvoering Luchtstrijdkrachten,644.308,644.308,691.825,697.187,801.969,
2015,Euro,x1000,O,X,5,Taakuitvoering Koninklijke Marechaussee,4.590,4.590,4.590,5.508,5.540,
2015,Euro,x1000,U,X,5,Taakuitvoering Koninklijke Marechaussee,311.472,311.472,321.891,337.871,337.157,
2015,Euro,x1000,V,X,5,Taakuitvoering Koninklijke Marechaussee,311.472,311.472,321.891,337.871,336.732,
2015,Euro,x1000,O,X,6,Investeringen Krijgsmacht,152.556,152.556,189.719,211.795,222.796,
2015,Euro,x1000,U,X,6,Investeringen Krijgsmacht,1.408.438,1.308.438,1.204.981,1.039.431,1.101.504,
2015,Euro,x1000,V,X,6,Investeringen Krijgsmacht,1.556.041,1.456.041,1.278.384,1.894.534,2.162.332,
2015,Euro,x1000,O,X,7,Ondersteuning krijgsmacht door Defensie Materieel Org,42.933,42.933,42.933,42.909,44.077,
2015,Euro,x1000,U,X,7,Ondersteuning krijgsmacht door Defensie Materieel Org,742.400,742.400,726.006,736.046,758.507,
2015,Euro,x1000,V,X,7,Ondersteuning krijgsmacht door Defensie Materieel Org,742.400,742.400,726.006,736.046,830.487,
2015,Euro,x1000,O,X,8,Ondersteuning krijgsmacht door Cdo Dienstencentra,53.764,53.764,51.860,54.806,56.903,
2015,Euro,x1000,U,X,8,Ondersteuning krijgsmacht door Cdo Dienstencentra,1.037.650,1.037.650,1.052.997,1.047.935,1.051.112,
2015,Euro,x1000,V,X,8,Ondersteuning krijgsmacht door Cdo Dienstencentra,1.037.650,1.037.650,1.052.997,1.056.816,1.078.400,
2015,Euro,x1000,O,X,9,Algemeen,0,0,0,0,0,
2015,Euro,x1000,U,X,9,Algemeen,102.460,102.460,96.816,103.713,84.447,
2015,Euro,x1000,V,X,9,Algemeen,102.460,102.460,96.816,105.113,103.254,
2015,Euro,x1000,O,X,10,Centraal apparaat,6.811,6.811,6.818,27.577,28.255,
2015,Euro,x1000,U,X,10,Centraal apparaat,1.599.771,1.599.771,1.614.844,1.558.041,1.527.669,
2015,Euro,x1000,V,X,10,Centraal apparaat,1.599.771,1.599.771,1.614.844,1.624.681,1.529.741,
2015,Euro,x1000,O,X,11,Geheime uitgaven,0,0,0,0,0,
2015,Euro,x1000,U,X,11,Geheime uitgaven,5.339,5.339,5.339,5.355,5.385,
2015,Euro,x1000,V,X,11,Geheime uitgaven,5.339,5.339,5.339,5.355,5.385,
2015,Euro,x1000,O,X,12,Nominaal en onvoorzien,0,0,0,0,0,
2015,Euro,x1000,U,X,12,Nominaal en onvoorzien,27.337,27.337,79.859,103,0,
2015,Euro,x1000,V,X,12,Nominaal en onvoorzien,27.337,27.337,79.859,103,0,
2015,Euro,x1000,O,X,91,Centraal apparaat,0,0,0,0,0,
2015,Euro,x1000,U,X,91,Centraal apparaat,0,0,0,0,0,
2015,Euro,x1000,V,X,91,Centraal apparaat,0,0,0,0,0,
2015,Euro,x1000,O,X,-,TOTAAL,323062,323.062,358.860,412.002,434.967,
2015,Euro,x1000,U,X,-,TOTAAL,8000363,8.000.363,7.993.811,7.758.118,7.815.843,
2015,Euro,x1000,V,X,-,TOTAAL,8147966,8.147.966,8.067.214,8.690.142,9.053.101,
2015,Euro,x1000,O,XII,11,Integraal waterbeleid,23.800,23.800,23.800,23.800,24.357,
2015,Euro,x1000,U,XII,11,Integraal waterbeleid,37.847,37.847,36.547,35.343,34.852,
2015,Euro,x1000,V,XII,11,Integraal waterbeleid,30.634,30.634,35.628,34.681,32.289,
2015,Euro,x1000,O,XII,12,Waterkwaliteit,0,0,0,0,0,
2015,Euro,x1000,U,XII,12,Waterkwaliteit,6.225,6.225,5.565,6.185,5.915,
2015,Euro,x1000,V,XII,12,Waterkwaliteit,4.564,4.564,4.476,4.593,4.193,
2015,Euro,x1000,O,XII,13,Ruimtelijke Ontwikkeling,934,934,3.824,4.929,6.371,
2015,Euro,x1000,U,XII,13,Ruimtelijke Ontwikkeling,194.736,194.236,113.120,112.110,112.043,
2015,Euro,x1000,V,XII,13,Ruimtelijke Ontwikkeling,172.802,172.302,92.563,96.721,69.162,
2015,Euro,x1000,O,XII,14,Wegen en verkeersveiligheid,6.782,6.782,6.384,6.862,2.504,
2015,Euro,x1000,U,XII,14,Wegen en verkeersveiligheid,32.043,32.043,33.138,40.066,40.064,
2015,Euro,x1000,V,XII,14,Wegen en verkeersveiligheid,30.322,30.322,32.542,42.172,40.149,
2015,Euro,x1000,O,XII,15,OV-keten,0,0,122,0,0,
2015,Euro,x1000,U,XII,15,OV-keten,6.021,6.521,6.480,5.614,5.673,
2015,Euro,x1000,V,XII,15,OV-keten,6.021,6.521,5.217,4.708,4.712,
2015,Euro,x1000,O,XII,16,Spoor,0,0,135,0,152,
2015,Euro,x1000,U,XII,16,Spoor,28.785,28.785,38.875,25.778,24.603,
2015,Euro,x1000,V,XII,16,Spoor,19.709,19.709,38.110,51.900,49.388,
2015,Euro,x1000,O,XII,17,Luchtvaart,33.109,33.109,33.349,33.531,31.354,
2015,Euro,x1000,U,XII,17,Luchtvaart,23.759,23.759,23.120,23.130,21.288,
2015,Euro,x1000,V,XII,17,Luchtvaart,20.617,20.617,19.919,21.095,19.220,
2015,Euro,x1000,O,XII,18,Scheepvaart en havens,0,0,141,0,0,
2015,Euro,x1000,U,XII,18,Scheepvaart en havens,4.732,4.732,13.168,12.463,10.932,
2015,Euro,x1000,V,XII,18,Scheepvaart en havens,4.707,4.707,34.093,33.238,30.508,
2015,Euro,x1000,O,XII,19,Klimaat,168.000,168.000,168.000,168.000,188.286,
2015,Euro,x1000,U,XII,19,Klimaat,59.915,59.915,70.905,84.598,81.400,
2015,Euro,x1000,V,XII,19,Klimaat,55.891,55.891,58.325,43.978,32.414,
2015,Euro,x1000,O,XII,20,Lucht en geluid,0,0,0,0,169,
2015,Euro,x1000,U,XII,20,Lucht en geluid,36.450,36.450,36.426,32.270,31.867,
2015,Euro,x1000,V,XII,20,Lucht en geluid,25.638,25.638,35.421,29.315,31.227,
2015,Euro,x1000,O,XII,21,Duurzaamheid,0,0,0,0,6,
2015,Euro,x1000,U,XII,21,Duurzaamheid,20.493,21.493,19.358,18.595,18.530,
2015,Euro,x1000,V,XII,21,Duurzaamheid,19.262,20.262,20.986,19.868,17.656,
2015,Euro,x1000,O,XII,22,Omgevingsveiligheid en milieurisico's,2.719,2.719,12.922,11.793,11.607,
2015,Euro,x1000,U,XII,22,Omgevingsveiligheid en milieurisico's,43.846,42.846,47.869,30.443,25.225,
2015,Euro,x1000,V,XII,22,Omgevingsveiligheid en milieurisico's,42.203,41.203,51.155,39.078,30.217,
2015,Euro,x1000,O,XII,23,"Meteorologie, seismologie en aardobservatie",0,0,0,0,0,
2015,Euro,x1000,U,XII,23,"Meteorologie, seismologie en aardobservatie",39.914,39.914,40.079,41.033,41.030,
2015,Euro,x1000,V,XII,23,"Meteorologie, seismologie en aardobservatie",40.781,40.781,40.946,41.900,42.200,
2015,Euro,x1000,O,XII,24,Handhaving en toezicht,0,0,0,0,0,
2015,Euro,x1000,U,XII,24,Handhaving en toezicht,110.047,110.047,107.114,119.051,119.051,
2015,Euro,x1000,V,XII,24,Handhaving en toezicht,110.047,110.047,107.114,119.051,119.051,
2015,Euro,x1000,O,XII,25,Bijdrage BDU,0,0,0,0,0,
2015,Euro,x1000,U,XII,25,Bijdrage BDU,1.782.405,1.782.405,1.873.406,1.879.591,1.878.691,
2015,Euro,x1000,V,XII,25,Bijdrage BDU,1.807.451,1.807.451,1.807.451,1.813.636,884.538,
2015,Euro,x1000,O,XII,26,Bijdrage investeringsfondsen,0,0,0,0,0,
2015,Euro,x1000,U,XII,26,Bijdrage investeringsfondsen,6.453.944,6.453.944,6.048.808,5.873.153,5.874.315,
2015,Euro,x1000,V,XII,26,Bijdrage investeringsfondsen,6.453.944,6.453.944,6.048.808,5.873.153,5.874.315,
2015,Euro,x1000,O,XII,97,Algemeen departement,3.373,3.373,2.273,2.511,3.646,
2015,Euro,x1000,U,XII,97,Algemeen departement,45.445,45.445,46.804,50.636,50.901,
2015,Euro,x1000,V,XII,97,Algemeen departement,45.168,45.168,48.957,54.714,50.181,
2015,Euro,x1000,O,XII,98,Apparaatsuitgaven Kerndepartement,2.434,2.434,13.425,35.448,37.258,
2015,Euro,x1000,U,XII,98,Apparaatsuitgaven Kerndepartement,300.273,300.273,328.596,329.255,326.186,
2015,Euro,x1000,V,XII,98,Apparaatsuitgaven Kerndepartement,296.110,296.110,321.287,329.057,325.007,
2015,Euro,x1000,O,XII,99,Nominaal en onvoorzien,0,0,1.388,0,0,
2015,Euro,x1000,U,XII,99,Nominaal en onvoorzien,8.593,8.593,64.086,0,0,
2015,Euro,x1000,V,XII,99,Nominaal en onvoorzien,8.593,8.593,64.086,0,0,
2015,Euro,x1000,O,XII,-,TOTAAL,241151,241.151,265.763,286.874,305.710,
2015,Euro,x1000,U,XII,-,TOTAAL,9235473,9.235.473,8.953.464,8.719.314,8.702.566,
2015,Euro,x1000,V,XII,-,TOTAAL,9194464,9.194.464,8.867.084,8.652.858,7.656.427,
2015,Euro,x1000,O,XIII,11,Goed functionerende economie en markten,52.265,52.265,37.165,27.068,52.224,
2015,Euro,x1000,U,XIII,11,Goed functionerende economie en markten,192.483,192.483,197.829,201.891,200.072,
2015,Euro,x1000,V,XIII,11,Goed functionerende economie en markten,192.396,192.396,198.132,201.372,197.904,
2015,Euro,x1000,O,XIII,12,Een sterk innovatievermogen,61.601,42.013,44.013,44.013,51.891,
2015,Euro,x1000,U,XIII,12,Een sterk innovatievermogen,695.025,569.897,572.888,533.330,534.926,
2015,Euro,x1000,V,XIII,12,Een sterk innovatievermogen,618.986,488.699,589.916,636.201,638.508,
2015,Euro,x1000,O,XIII,13,Een excellent ondernemingsklimaat,78.041,78.041,78.831,79.870,63.493,
2015,Euro,x1000,U,XIII,13,Een excellent ondernemingsklimaat,306.921,306.921,301.554,309.982,294.859,
2015,Euro,x1000,V,XIII,13,Een excellent ondernemingsklimaat,1.798.832,1.798.832,2.467.880,2.472.249,928.330,
2015,Euro,x1000,O,XIII,14,Een doelmatige en duurzame energievoorziening,9.535.411,9.535.411,8.255.411,7.174.703,6.851.765,
2015,Euro,x1000,U,XIII,14,Een doelmatige en duurzame energievoorziening,1.619.026,1.619.026,1.654.708,1.585.207,1.557.919,
2015,Euro,x1000,V,XIII,14,Een doelmatige en duurzame energievoorziening,3.960.853,3.960.853,3.970.173,5.871.079,6.494.697,
2015,Euro,x1000,O,XIII,16,"Een concurr., duurz.en veilige agro-, viss.- en voedeselket.",313.058,313.058,343.145,118.629,123.539,
2015,Euro,x1000,U,XIII,16,"Een concurr., duurz.en veilige agro-, viss.- en voedeselket.",585.628,585.628,621.737,654.145,667.686,
2015,Euro,x1000,V,XIII,16,"Een concurr., duurz.en veilige agro-, viss.- en voedeselket.",658.062,658.062,704.139,736.497,623.541,
2015,Euro,x1000,O,XIII,17,Groen onderwijs van hoge kwaliteit,75,75,75,75,243,
