"Jaar","Begrotingshoofdstuk","Naam Begroting","Begrotings artikel nr","Naam beleidsartikel","Financieel Instrument","Uitsplitsing Bijdrage","Ontvanger","Realisatie (*1000) per bijdrage"
"2014","VI","Veiligheid en Justitie","34","Sanctietoepassing","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Stichting Muur Tegen Geweld","13,50"
"2014","VI","Veiligheid en Justitie","34","Sanctietoepassing","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Stichting Woonvisie","10,00"
"2014","VI","Veiligheid en Justitie","34","Sanctietoepassing","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Veiligheidshuis Rivierenland","112,72"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Overig","772,81"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Bureau Jeugdzorg Utrecht","114,78"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Centraal Justitieel Incasso Bureau","198,28"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Congres- En Studiecentrum Vng Ua","396,76"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Gedep. St. Friesland","9026,47"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Gemeente Den Bosch","36,59"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Gemeente Dordrecht","27,59"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Gemeente Rotterdam","57,36"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Gemeente Zeist","30,01"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Gemeente Zoetermeer","4,00"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Ggd Rotterdam Rijnmond","300,00"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Legers Des Heils Jeugdzorg &","21,81"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Maes","3,03"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Min.Van Soza En Werkgelegenheid","457,43"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Nationale Politie","122,21"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Nederlands Instituut Van Psychologen","3,56"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Provincie Drenthe","5636,47"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Provincie Flevoland","7106,73"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Provincie Gelderland","26961,19"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Provincie Groningen","7248,49"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Provincie Limburg","22565,58"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Provincie Noord Brabant","31704,41"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Provincie Noord-Holland","17782,10"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Provincie Overijssel","34164,99"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Provincie Utrecht","23945,10"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Provincie Zeeland","5080,86"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Provincie Zuid-Holland","17503,80"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Rechtbank Noord-Nederland","75,68"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Regiopolitie Noord Holland Noord","66,55"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Rijksdienst Caribisch Nederland","902,61"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","St. Bureau Jeugdzorg Haaglanden/Zh","2,25"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Stadsgewest Haaglanden","19585,66"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Stadsregio Amsterdam,Jeugdzorg","87966,85"
"2014","VI","Veiligheid en Justitie","35","Jeugd","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Stadsregio Rotterdam","28168,80"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Overig","200,77"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Agentschap Klpd","16,70"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Agentschap.Nl","13,92"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Brandweer Amsterdam-Amstelland","7498,08"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Brandweer No Gelderland","234,61"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Brandweer Org Gooi En Vechtstreek","3560,66"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Brandweer Regio Drenthe","5514,67"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Brandweer Zuid & Midden Haarlem","12606,17"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Centrum Voor De Facilitaire Dienstverlening","175,00"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Cft Bonaire","300,00"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Dienst Publiek En Communicatie","1,01"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Dvom","49,79"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Financieel Administratie En Beheerkantoor Defensie","350,00"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Fryslan Hulpverleningdienst","8023,59"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","G R Hulpverlening Gelderland-Zuid","6551,61"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Gemeenschappelijke Regeling Dcmr Milieudienst Rijnmond","99,51"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Gemeenschappelijke Regeling Veiligheidsregio Groningen","5278,78"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Gemeente Amsterdam (1)","388,36"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Gemeente Arnhem","19,02"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Gemeente Delft","37,50"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Gemeente Den Haag -Ocw Hoofdrek.","200,00"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Gemeente Enschede","37,50"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Gemeente Maastricht","37,50"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Gemeente Rotterdam","75,00"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Gemeente Zaanstad","10,50"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Gemeente Zoetermeer","21,00"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Gemeente  Gouda","19,67"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Gemeente  Zaanstad","986,18"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Gezondheidszorg Ggd Sector Hvd","1767,39"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Ggd Limburg-Noord","10,50"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Hsd Hague Security Data","400,00"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Hulpverlening Gelderland Midden","6686,91"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Hulpverleningsdienst Brabant Noord","6485,00"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Inconnect","10,42"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Instituut Clingendael","7,26"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Klpd","150,00"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Kon.Ned.Bond Redden V Drenkeling","360,80"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Midden-Drenthe Gemeente","37,50"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Min V. Bzk Agentschap Bpr","10,00"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Ministerie Van Binnenlandse Zaken","105,13"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Ministerie Van Buitenlandse Zaken","8,37"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Ministerie Van Defensie","117,27"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Nationale Politie","280,45"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Ned. Gen. Van Burgemeesters","207,84"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Nederlands Forensisch Instituut","400,74"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Nederlandse Organisatie Voor Toegepast-Natuurwetenschappelijk Onderzoek Tno","295,15"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Regio Twente","6208,39"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Regionale Brandweer Zuid Limburg","6228,51"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Regionale Hulpverleningsdienst","11446,92"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Regiopolitie Zaanstreek Waterland","2963,67"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Rijksdienst Caribisch Nederland","39,58"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Stichting Nationale Collectie Bescherming Bevolking","5,73"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","V&R Academie","11,14"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Veiligheidsregio Brabant Zuidoost","10,50"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Veiligheidsregio Flevoland","5428,88"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Veiligheidsregio Fryslân","10,50"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Veiligheidsregio Haaglanden","7881,26"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Veiligheidsregio Hollands Midden","7037,11"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Veiligheidsregio Ijsselland","5772,94"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Veiligheidsregio Limburg-Noord","6121,00"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Veiligheidsregio Midden En West Bra","9828,34"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Veiligheidsregio Noord- En Oost- Gelderland","8081,35"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Veiligheidsregio Noord Holland Noor","6427,76"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Veiligheidsregio Utrecht Vru","10096,84"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Veiligheidsregio Zeeland","6439,76"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Veiligheidsregio Zuid Holland Zuid","5740,47"
"2014","VI","Veiligheid en Justitie","36","Contraterrorisme en Nationaal Veiligheidsbeleid","Bijdrage aan medeoverheden","Algemene uitkering ca en de aanvullende uitkeringen","Veiligheidsregio Zuidoost - Brabant","6857,12"
